filename ,subjectID,verification ,age,Gender,Ethnicity,device,experimentDuration ,videoOrder,treatmentLabel ,videoLabel ,targetLabel ,face0 ,face1 ,face2 ,face3 ,face4 ,face5 ,videoCheck ,PreIDconfidence ,faceSelected ,confidence ,attentionCheckSelected ,correct,SaidAbsentOrPresent,videoCheck,attentionCheck,completedTwice,include
ucsd_2,961,hmykwx7xyy0evcxr,18,Female,Filipino,Laptop/Computer,753792,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,60,no,90,two,1,Absent,, ,,yes
ucsd_2,961,hmykwx7xyy0evcxr,18,Female,Filipino,Laptop/Computer,753792,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,90,yes,90,one,1,Present,, ,,yes
ucsd_2,962,6xuzitwjwttep14i,24,Female,Mexican-American,Laptop/Computer,900555,2,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_1,,80,no,90,one,1,Absent,, ,,yes
ucsd_2,962,6xuzitwjwttep14i,24,Female,Mexican-American,Laptop/Computer,900555,1,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_3,mugging_lineup_1,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_5,,80,yes,100,two,1,Present,, ,,yes
ucsd_2,963,pyh4y9jjnat,20,Female,Asian,Laptop/Computer,730962,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,40,no,40,two,0,Absent,, ,,yes
ucsd_2,963,pyh4y9jjnat,20,Female,Asian,Laptop/Computer,730962,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,40,yes,40,one,0,Present,, ,,yes
ucsd_2,964,osznhocb4v,21,Male,Asian,Laptop/Computer,876229,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_innocentsuspect,none,80,no,50,one,1,Absent,, ,,yes
ucsd_2,964,osznhocb4v,21,Male,Asian,Laptop/Computer,876229,2,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_4,mugging_lineup_1,mugging_lineup_3,mugging_lineup_5,none,50,yes,50,two,1,Present,, ,,yes
ucsd_2,965,hlp80t2iaie,22,Female,Caucasian,Laptop/Computer,764050,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,There was no volume ,60,yes,90,two,0,Present,, ,,yes
ucsd_2,965,hlp80t2iaie,22,Female,Caucasian,Laptop/Computer,764050,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,NO VOLUME,80,yes,100,one,1,Present,, ,,yes
ucsd_2,966,y4ob26y0w9nyu8fr,19,Female,Asian,Laptop/Computer,750353,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_2,mugging_lineup_3,mugging_lineup_1,mugging_lineup_5,mugging_lineup_4,,50,no,80,two,1,Absent,, ,,yes
ucsd_2,966,y4ob26y0w9nyu8fr,19,Female,Asian,Laptop/Computer,750353,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_1,,50,no,50,one,0,Absent,, ,,yes
ucsd_2,967,81hckrhimeljtt9,23,Male,Asian,Laptop/Computer,789984,1,simultaneousShowup,graffiti,absent,graffiti_lineup_innocentsuspect,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_1,less than 1 min,20,yes,30,one,0,Present,,1,,no
ucsd_2,967,81hckrhimeljtt9,23,Male,Asian,Laptop/Computer,789984,2,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_5,mugging_lineup_1,mugging_lineup_4,,20,no,40,one,0,Absent,,1,,no
ucsd_2,968,br6yarv2umnm6lxr,22,Female,Mexican-American,Laptop/Computer,711089,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,no,40,no,40,one,1,Absent,, ,,yes
ucsd_2,968,br6yarv2umnm6lxr,22,Female,Mexican-American,Laptop/Computer,711089,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,NO,30,yes,30,two,1,Present,, ,,yes
ucsd_2,969,ajg2ddly6kmrhpvi,21,Male,Asian,Laptop/Computer,757609,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,None,90,yes,70,two,0,Present,, ,,yes
ucsd_2,969,ajg2ddly6kmrhpvi,21,Male,Asian,Laptop/Computer,757609,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,None,80,yes,70,one,1,Present,, ,,yes
ucsd_2,970,nnave5ujgk,21,Female,Other,Laptop/Computer,697348,2,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_3,mugging_lineup_2,mugging_lineup_1,mugging_lineup_4,,80,no,90,two,1,Absent,, ,,yes
ucsd_2,970,nnave5ujgk,21,Female,Other,Laptop/Computer,697348,1,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_1,,90,yes,100,one,1,Present,, ,,yes
ucsd_2,971,eniuporprg,20,Female,Asian,Laptop/Computer,1271427,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,NO,80,no,90,one,1,Absent,, ,,yes
ucsd_2,971,eniuporprg,20,Female,Asian,Laptop/Computer,1271427,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,no,50,no,50,two,0,Absent,, ,,yes
ucsd_2,972,xqhfi5gzp5c,20,Female,Asian,Laptop/Computer,741999,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_2,mugging_lineup_innocentsuspect,mugging_lineup_5,mugging_lineup_4,mugging_lineup_1,no,100,no,100,two,1,Absent,, ,1,no
ucsd_2,972,xqhfi5gzp5c,20,Female,Asian,Laptop/Computer,741999,2,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_2,no,100,yes,80,one,1,Present,, ,1,no
ucsd_2,973,injz0g093iwcow29,18,Male,Asian,Laptop/Computer,849732,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,None,100,no,60,two,1,Absent,, ,,yes
ucsd_2,973,injz0g093iwcow29,18,Male,Asian,Laptop/Computer,849732,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,100,yes,70,one,1,Present,, ,,yes
ucsd_2,974,y8bedxd8rhp,20,Male,Mexican-American,Laptop/Computer,735611,2,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_perpetrator,,60,no,80,one,0,Absent,, ,,yes
ucsd_2,974,y8bedxd8rhp,20,Male,Mexican-American,Laptop/Computer,735611,1,simultaneousShowup,mugging,absent,mugging_lineup_3,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_2,mugging_lineup_1,i couldn't hear anything,40,no,70,two,1,Absent,, ,,yes
ucsd_2,975,v311803x4xi529,20,Female,Asian,Laptop/Computer,726144,2,simultaneousShowup,graffiti,absent,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_4,,100,no,100,one,1,Absent,, ,,yes
ucsd_2,975,v311803x4xi529,20,Female,Asian,Laptop/Computer,726144,1,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_3,mugging_lineup_1,mugging_lineup_4,mugging_lineup_5,,100,yes,90,two,1,Present,, ,,yes
ucsd_2,976,fppl68zox2e,21,Male,Asian,Laptop/Computer,895787,1,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_2,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_1,No,70,no,40,two,0,Absent,, ,,yes
ucsd_2,976,fppl68zox2e,21,Male,Asian,Laptop/Computer,895787,2,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_innocentsuspect,graffiti_lineup_5,No,50,yes,50,one,0,Present,, ,,yes
ucsd_2,977,7x3djdld3bejc3di,18,Female,Mexican-American,Laptop/Computer,722449,1,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_innocentsuspect,,60,no,80,one,1,Absent,, ,1,no
ucsd_2,977,7x3djdld3bejc3di,18,Female,Mexican-American,Laptop/Computer,722449,2,simultaneousShowup,mugging,present,mugging_lineup_5,mugging_lineup_2,mugging_lineup_1,mugging_lineup_3,mugging_lineup_4,mugging_lineup_perpetrator,,70,yes,70,two,1,Present,, ,1,no
ucsd_2,978,no14ewzrmzs0dx6r,19,Female,Mexican-American,Laptop/Computer,760541,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,40,no,60,two,1,Absent,, ,,yes
ucsd_2,978,no14ewzrmzs0dx6r,19,Female,Mexican-American,Laptop/Computer,760541,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,30,yes,40,one,1,Present,, ,,yes
ucsd_2,979,fhoaaqv134vlsor,23,Female,Asian,Laptop/Computer,760558,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,60,no,60,one,0,Absent,, ,,yes
ucsd_2,979,fhoaaqv134vlsor,23,Female,Asian,Laptop/Computer,760558,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,70,no,50,two,1,Absent,, ,,yes
ucsd_2,980,j9iu9u4zurp5jyvi,19,Male,Mexican-American,Laptop/Computer,738711,2,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_5,mugging_lineup_1,mugging_lineup_3,mugging_lineup_innocentsuspect,mugging_lineup_4,,40,no,50,two,1,Absent,, ,,yes
ucsd_2,980,j9iu9u4zurp5jyvi,19,Male,Mexican-American,Laptop/Computer,738711,1,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_2,,20,no,10,one,0,Absent,, ,,yes
ucsd_2,981,6vdvqodflrp5jyvi,22,Female,Asian,Laptop/Computer,731119,2,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_innocentsuspect,,100,no,100,one,1,Absent,, ,,yes
ucsd_2,981,6vdvqodflrp5jyvi,22,Female,Asian,Laptop/Computer,731119,1,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_4,mugging_lineup_1,mugging_lineup_2,,100,yes,90,two,1,Present,, ,,yes
ucsd_2,982,qujp63ygm8n9izfr,18,Male,Other,Laptop/Computer,834008,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,80,no,50,two,0,Absent,, ,,yes
ucsd_2,982,qujp63ygm8n9izfr,18,Male,Other,Laptop/Computer,834008,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,50,yes,50,one,0,Present,, ,,yes
ucsd_2,983,ewzp5atff8l7hkt9,19,Female,Asian,Laptop/Computer,727903,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,60,no,70,one,1,Absent,, ,,yes
ucsd_2,983,ewzp5atff8l7hkt9,19,Female,Asian,Laptop/Computer,727903,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,70,yes,80,two,1,Present,, ,,yes
ucsd_2,984,qmtagsltkiou5wmi,20,Male,Asian,Laptop/Computer,871851,1,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_5,graffiti_lineup_innocentsuspect,,50,no,100,one,1,Absent,, ,,yes
ucsd_2,984,qmtagsltkiou5wmi,20,Male,Asian,Laptop/Computer,871851,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_1,mugging_lineup_perpetrator,mugging_lineup_2,mugging_lineup_5,mugging_lineup_4,,50,yes,100,two,1,Present,, ,,yes
ucsd_2,985,vj021yupyv0wwmi,23,Female,Mexican-American,Laptop/Computer,821573,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,No,100,no,100,two,1,Absent,, ,,yes
ucsd_2,985,vj021yupyv0wwmi,23,Female,Mexican-American,Laptop/Computer,821573,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No issues occurred ,100,no,50,one,0,Absent,, ,,yes
ucsd_2,986,izb7yrky67zumcxr,18,Male,Caucasian,Laptop/Computer,733464,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,There was no sound,80,no,80,two,0,Absent,, ,,yes
ucsd_2,986,izb7yrky67zumcxr,18,Male,Caucasian,Laptop/Computer,733464,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,At the very beginning there was no sound and there was no sound throughout the video,90,yes,90,one,0,Present,, ,,yes
ucsd_2,987,97q63rv3lgjmunmi,22,Male,Mexican-American,Laptop/Computer,1267284,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,No,70,yes,90,one,0,Present,, ,,yes
ucsd_2,987,97q63rv3lgjmunmi,22,Male,Mexican-American,Laptop/Computer,1267284,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,"The video had been playing for just 1 second when the technical issue occurred.  During that brief period of time,  a guy was looking at his cell phone as if he were either texting someone or most likely searching for the phone number of someone in his contacts list.",70,yes,100,two,1,Present,, ,,yes
ucsd_2,988,on6ikyxlph2awcdi,22,Female,Asian,Laptop/Computer,788718,1,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,,70,no,40,two,1,Absent,, ,,yes
ucsd_2,988,on6ikyxlph2awcdi,22,Female,Asian,Laptop/Computer,788718,2,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_2,,60,yes,70,one,1,Present,, ,,yes
ucsd_2,989,glwbvqu8lab6,21,Male,Asian,Laptop/Computer,721302,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,did not encounter any loading errors,50,no,100,two,1,Absent,, ,,yes
ucsd_2,989,glwbvqu8lab6,21,Male,Asian,Laptop/Computer,721302,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,nope,80,no,90,one,0,Absent,, ,,yes
ucsd_2,990,3rhzezhnosejnhfr,21,Female,Asian,Laptop/Computer,776028,2,simultaneousShowup,graffiti,absent,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_3,NO PROBLEMS,80,no,100,one,1,Absent,, ,,yes
ucsd_2,990,3rhzezhnosejnhfr,21,Female,Asian,Laptop/Computer,776028,1,simultaneousShowup,mugging,present,mugging_lineup_1,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_2,mugging_lineup_4,mugging_lineup_5,No Technical issuses,90,yes,50,two,1,Present,, ,,yes
ucsd_2,991,s2mxm58jy0j,20,Female,Caucasian,Laptop/Computer,965389,2,simultaneousShowup,mugging,absent,mugging_lineup_5,mugging_lineup_innocentsuspect,mugging_lineup_3,mugging_lineup_2,mugging_lineup_1,mugging_lineup_4,,50,no,60,two,1,Absent,, ,,yes
ucsd_2,991,s2mxm58jy0j,20,Female,Caucasian,Laptop/Computer,965389,1,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_5,,40,no,50,one,0,Absent,, ,,yes
ucsd_2,992,vtfsa108ak4eu3di,19,Female,Asian,Laptop/Computer,645953,1,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_1,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_2,,50,no,60,one,1,Absent,, ,1,no
ucsd_2,992,vtfsa108ak4eu3di,19,Female,Asian,Laptop/Computer,645953,2,simultaneousShowup,mugging,present,mugging_lineup_4,mugging_lineup_2,mugging_lineup_5,mugging_lineup_3,mugging_lineup_perpetrator,mugging_lineup_1,,20,yes,30,two,1,Present,, ,1,no
ucsd_2,993,prba563105q,21,Male,Filipino,Laptop/Computer,721574,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,40,no,100,two,1,Absent,, ,,yes
ucsd_2,993,prba563105q,21,Male,Filipino,Laptop/Computer,721574,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,40,yes,30,one,1,Present,, ,,yes
ucsd_2,994,6kkh8axik0ggb9,22,Male,Asian,Laptop/Computer,704372,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,,100,no,70,one,1,Absent,, ,,yes
ucsd_2,994,6kkh8axik0ggb9,22,Male,Asian,Laptop/Computer,704372,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,100,yes,100,two,1,Present,, ,,yes
ucsd_2,995,92cuo1nnyexez5mi,Decline,Female,Asian,Prefer not to say,830481,2,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_1,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,,50,no,80,two,1,Absent,, ,,yes
ucsd_2,995,92cuo1nnyexez5mi,Decline,Female,Asian,Prefer not to say,830481,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_1,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_3,graffiti_lineup_2,,50,yes,50,one,1,Present,, ,,yes
ucsd_2,996,p5hfmksuztxfxbt9,19,Female,Asian,Laptop/Computer,1186375,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,"I don't think I encountered any technical problems at all while I was viewing the video, but the screen went black near the end of the clip around maybe 28 seconds or so.",60,no,70,two,1,Absent,, ,,yes
ucsd_2,996,p5hfmksuztxfxbt9,19,Female,Asian,Laptop/Computer,1186375,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,The video was still for a short period of time after the man spray painted words onto the wall.,50,yes,80,one,1,Present,, ,,yes
ucsd_2,997,mn9ax9vhgtmd9529,19,Male,Asian,Laptop/Computer,918442,2,simultaneousShowup,graffiti,absent,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_3,i)no specific technical issue,80,no,70,one,1,Absent,, ,,yes
ucsd_2,997,mn9ax9vhgtmd9529,19,Male,Asian,Laptop/Computer,918442,1,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_3,mugging_lineup_1,mugging_lineup_5,mugging_lineup_4,,80,yes,60,two,1,Present,, ,,yes
ucsd_2,998,cmuxmsz1jg11nhfr,21,Male,Caucasian,Laptop/Computer,762584,1,simultaneousShowup,graffiti,absent,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_3,graffiti_lineup_5,,80,yes,50,one,0,Present,, ,,yes
ucsd_2,998,cmuxmsz1jg11nhfr,21,Male,Caucasian,Laptop/Computer,762584,2,simultaneousShowup,mugging,present,mugging_lineup_1,mugging_lineup_3,mugging_lineup_5,mugging_lineup_2,mugging_lineup_perpetrator,mugging_lineup_4,,60,yes,60,two,1,Present,, ,,yes
ucsd_2,999,z5j93xhrq3wka9k9,21,Female,Filipino,Laptop/Computer,660520,1,simultaneousShowup,mugging,absent,mugging_lineup_4,mugging_lineup_innocentsuspect,mugging_lineup_2,mugging_lineup_3,mugging_lineup_5,mugging_lineup_1,,50,no,60,two,1,Absent,, ,,yes
ucsd_2,999,z5j93xhrq3wka9k9,21,Female,Filipino,Laptop/Computer,660520,2,simultaneousShowup,graffiti,present,graffiti_lineup_2,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_5,graffiti_lineup_4,,50,no,60,one,0,Absent,, ,,yes
ucsd_2,1000,bo3k4e3ri7o80k9,21,Male,Asian,Laptop/Computer,718066,2,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,Nope. ,70,no,100,two,1,Absent,, ,,yes
ucsd_2,1000,bo3k4e3ri7o80k9,21,Male,Asian,Laptop/Computer,718066,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No technical problems encountered. ,90,yes,90,one,1,Present,, ,,yes
ucsd_2,1001,6ng4fjbbnz3hm2t9,21,Male,Asian,Laptop/Computer,905733,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No technical difficult,90,no,100,one,0,Absent,, ,,yes
ucsd_2,1001,6ng4fjbbnz3hm2t9,21,Male,Asian,Laptop/Computer,905733,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,There was not any technical problems with the video.,90,no,80,two,1,Absent,, ,,yes
ucsd_2,1002,62s36kfpt0nklnmi,20,Male,Asian,Laptop/Computer,668232,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,None,90,no,90,two,0,Absent,, ,1,no
ucsd_2,1002,62s36kfpt0nklnmi,20,Male,Asian,Laptop/Computer,668232,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,None,90,no,100,one,1,Absent,, ,1,no
ucsd_2,1003,sliez7zkjy808uxr,27,Female,Caucasian,Laptop/Computer,749447,1,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,n/a,20,no,80,one,1,Absent,, ,,yes
ucsd_2,1003,sliez7zkjy808uxr,27,Female,Caucasian,Laptop/Computer,749447,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,n/a,20,no,20,two,0,Absent,, ,,yes
ucsd_2,1004,cc3kcz24taoiggb9,22,Female,Latino,Laptop/Computer,784154,2,simultaneousShowup,mugging,absent,mugging_lineup_1,mugging_lineup_3,mugging_lineup_2,mugging_lineup_4,mugging_lineup_5,mugging_lineup_innocentsuspect,,70,yes,60,two,0,Present,, ,,yes
ucsd_2,1004,cc3kcz24taoiggb9,22,Female,Latino,Laptop/Computer,784154,1,simultaneousShowup,graffiti,present,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_2,,70,yes,80,one,1,Present,, ,,yes
ucsd_2,1005,p2luk5mxhfflxr,19,Male,Asian,Laptop/Computer,772509,1,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_innocentsuspect,graffiti_lineup_5,No,90,no,100,one,1,Absent,, ,,yes
ucsd_2,1005,p2luk5mxhfflxr,19,Male,Asian,Laptop/Computer,772509,2,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_5,mugging_lineup_1,mugging_lineup_3,mugging_lineup_4,mugging_lineup_2,no,90,yes,100,two,1,Present,, ,,yes
ucsd_2,1006,0uvq81yi1gbq33di,21,Male,Asian,Laptop/Computer,652297,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_3,,70,no,50,one,0,Absent,, ,,yes
ucsd_2,1006,0uvq81yi1gbq33di,21,Male,Asian,Laptop/Computer,652297,2,simultaneousShowup,mugging,absent,mugging_lineup_2,mugging_lineup_3,mugging_lineup_4,mugging_lineup_1,mugging_lineup_innocentsuspect,mugging_lineup_5,,60,yes,60,two,0,Present,, ,,yes
ucsd_2,1007,oxnab3rdn351att9,20,Male,Caucasian,Laptop/Computer,696625,1,simultaneousShowup,graffiti,absent,graffiti_lineup_2,graffiti_lineup_4,graffiti_lineup_innocentsuspect,graffiti_lineup_5,graffiti_lineup_3,graffiti_lineup_1,No,70,no,90,one,1,Absent,, ,,yes
ucsd_2,1007,oxnab3rdn351att9,20,Male,Caucasian,Laptop/Computer,696625,2,simultaneousShowup,mugging,present,mugging_lineup_3,mugging_lineup_5,mugging_lineup_4,mugging_lineup_1,mugging_lineup_2,mugging_lineup_perpetrator,No,60,yes,50,two,1,Present,, ,,yes
ucsd_2,1008,e82vnt20he,20,Female,Caucasian,Laptop/Computer,739105,1,showup,mugging,absent,mugging_showup_innocentsuspect,,,,,,,100,no,70,two,1,Absent,, ,,yes
ucsd_2,1008,e82vnt20he,20,Female,Caucasian,Laptop/Computer,739105,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,100,yes,90,one,1,Present,, ,,yes
ucsd_2,1009,n3hg2ppg4cpx2yb9,19,Male,Asian,Laptop/Computer,781612,2,simultaneousShowup,graffiti,absent,graffiti_lineup_3,graffiti_lineup_4,graffiti_lineup_2,graffiti_lineup_5,graffiti_lineup_innocentsuspect,graffiti_lineup_1, I did not notice any technical issues.,100,no,80,one,1,Absent,, ,,yes
ucsd_2,1009,n3hg2ppg4cpx2yb9,19,Male,Asian,Laptop/Computer,781612,1,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_5,mugging_lineup_perpetrator,mugging_lineup_1,mugging_lineup_4,mugging_lineup_3, I did not notice any technical problems.,100,yes,100,two,1,Present,, ,,yes
ucsd_2,1010,s0axw7x96yrs5rk9,21,Female,Asian,Laptop/Computer,1184246,2,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_4,mugging_lineup_5,mugging_lineup_1,mugging_lineup_2,mugging_lineup_3,No errors.,30,no,100,two,1,Absent,, ,,yes
ucsd_2,1010,s0axw7x96yrs5rk9,21,Female,Asian,Laptop/Computer,1184246,1,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_1,graffiti_lineup_2,graffiti_lineup_3,I didn't encounter any technical problems.,70,yes,60,one,1,Present,, ,,yes
ucsd_2,1011,o3xy3q6tuk5wxw29,18,Female,Asian,Laptop/Computer,679211,2,simultaneousShowup,graffiti,present,graffiti_lineup_4,graffiti_lineup_1,graffiti_lineup_3,graffiti_lineup_perpetrator,graffiti_lineup_2,graffiti_lineup_5,,60,no,60,one,0,Absent,, ,,yes
ucsd_2,1011,o3xy3q6tuk5wxw29,18,Female,Asian,Laptop/Computer,679211,1,simultaneousShowup,mugging,absent,mugging_lineup_innocentsuspect,mugging_lineup_1,mugging_lineup_2,mugging_lineup_4,mugging_lineup_3,mugging_lineup_5,,90,yes,60,two,0,Present,, ,,yes
ucsd_2,1012,cqblzlf0s8,20,Female,Asian,Laptop/Computer,953089,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,90,no,50,two,0,Absent,, ,,yes
ucsd_2,1012,cqblzlf0s8,20,Female,Asian,Laptop/Computer,953089,2,showup,graffiti,absent,graffiti_showup_innocentsuspect,,,,,,no tech difficulty,90,yes,100,one,0,Present,, ,,yes
ucsd_2,1013,m9xxhc0vcqmpldi,18,Male,Asian,Laptop/Computer,738595,1,simultaneousShowup,mugging,present,mugging_lineup_2,mugging_lineup_1,mugging_lineup_perpetrator,mugging_lineup_4,mugging_lineup_5,mugging_lineup_3,,60,no,60,two,0,Absent,, ,,yes
