filename ,subjectID,verification ,age,Gender,Ethnicity,device,experimentDuration ,videoOrder,treatmentLabel ,videoLabel ,targetLabel ,face0 ,face1 ,face2 ,face3 ,face4 ,face5 ,videoCheck ,SeenBefore,faceSelected ,confidence ,attentionCheckSelected ,correct,SaidAbsentOrPresent,videoCheck,attentionCheck,completedTwice,SeenCheck,include
ucsd_5,1297,9w8h2atzogm,21,Female,Other,Laptop/Computer,827361,1,simultaneousShowup,graffiti,absent,graffiti_lineup_17,graffiti_lineup_3,graffiti_lineup_7,graffiti_innocent_24,graffiti_lineup_16,graffiti_lineup_26,No technical problems,No,no,30,one,1,Absent,, ,,,yes
ucsd_5,1298,b5fusskpvrnt2cqjpo6y4aemi,20,Male,Asian,Laptop/Computer,679948,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,1298,b5fusskpvrnt2cqjpo6y4aemi,20,Male,Asian,Laptop/Computer,679948,1,showup,mugging,absent,mugging_innocent_4,,,,,,,No,yes,60,two,0,Present,, ,,,yes
ucsd_5,1299,n0pqlg1xdg8r91qt2ph7aatt9,20,Female,Latino,Laptop/Computer,766757,2,control,mugging,present,mugging_control_16,mugging_control_4,mugging_control_perpetrator,mugging_control_10,mugging_control_24,mugging_control_27,the guy stole the other guy's phone,No,face1,50,two,0,Present,, ,,,yes
ucsd_5,1299,n0pqlg1xdg8r91qt2ph7aatt9,20,Female,Latino,Laptop/Computer,766757,1,control,graffiti,absent,graffiti_control_34,graffiti_control_8,graffiti_control_28,graffiti_control_33,graffiti_control_19,graffiti_innocent_25,31 seconds  it froze,No,face2,40,one,filler,Present,, ,,,yes
ucsd_5,1300,xdi6b9dpqo,18,Male,Other,Phone,782518,2,control,mugging,absent,mugging_control_34,mugging_control_24,mugging_control_1,mugging_control_30,mugging_control_16,mugging_innocent_27,,No,face3,70,two,filler,Present,, ,,,yes
ucsd_5,1300,xdi6b9dpqo,18,Male,Other,Phone,782518,1,control,graffiti,present,graffiti_control_4,graffiti_control_11,graffiti_control_16,graffiti_control_23,graffiti_control_perpetrator,graffiti_control_2,,No,face4,50,one,1,Present,, ,,,yes
ucsd_5,1301,3syd3fn2szy,20,Female,Asian,Phone,1433855,2,showup,graffiti,absent,graffiti_innocent_2,,,,,,The man paused at end when he was spray painting and it was playing for about 20 seconds ,No,no,50,one,1,Absent,, ,,,yes
ucsd_5,1301,3syd3fn2szy,20,Female,Asian,Phone,1433855,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,There was no technical problems when I viewed the video ,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,1302,es6u8ixm1j02t3jgztv4mquxr,25,Female,Caucasian,Laptop/Computer,776960,2,simultaneousShowup,mugging,present,mugging_lineup_15,mugging_lineup_16,mugging_lineup_26,mugging_lineup_24,mugging_lineup_perpetrator,mugging_lineup_22,no,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,1302,es6u8ixm1j02t3jgztv4mquxr,25,Female,Caucasian,Laptop/Computer,776960,1,simultaneousShowup,graffiti,absent,graffiti_lineup_31,graffiti_lineup_13,graffiti_innocent_39,graffiti_lineup_25,graffiti_lineup_3,graffiti_lineup_17,na,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,1303,dr3ywedvepg40efoz5fwxko6r,21,Male,Caucasian,Laptop/Computer,849368,2,simultaneousShowup,graffiti,present,graffiti_lineup_1,graffiti_lineup_perpetrator,graffiti_lineup_26,graffiti_lineup_17,graffiti_lineup_5,graffiti_lineup_8,,No,yes,80,one,1,Present,, ,,,yes
ucsd_5,1303,dr3ywedvepg40efoz5fwxko6r,21,Male,Caucasian,Laptop/Computer,849368,1,simultaneousShowup,mugging,absent,mugging_lineup_33,mugging_lineup_4,mugging_lineup_32,mugging_innocent_31,mugging_lineup_19,mugging_lineup_13,,No,no,60,two,1,Absent,, ,,,yes
ucsd_5,1304,5030bhpghxxxud1ana6nljtt9,19,Male,Asian,Laptop/Computer,760857,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,90,two,1,Present,, ,,,yes
ucsd_5,1304,5030bhpghxxxud1ana6nljtt9,19,Male,Asian,Laptop/Computer,760857,1,showup,graffiti,absent,graffiti_innocent_17,,,,,,,No,no,70,one,1,Absent,, ,,,yes
ucsd_5,1305,6arxxnl7wmg90e2xcnw8sn61or,19,Male,Asian,Laptop/Computer,745453,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,No problems.,No,yes,100,one,1,Present,, ,,,yes
ucsd_5,1305,6arxxnl7wmg90e2xcnw8sn61or,19,Male,Asian,Laptop/Computer,745453,1,showup,mugging,absent,mugging_innocent_5,,,,,,Did not encounter any problems.,No,no,50,two,1,Absent,, ,,,yes
ucsd_5,1306,a0omws10rl6sjot38gdfb6gvi,18,Female,Asian,Laptop/Computer,725287,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,60,two,1,Present,, ,,,yes
ucsd_5,1306,a0omws10rl6sjot38gdfb6gvi,18,Female,Asian,Laptop/Computer,725287,1,showup,graffiti,absent,graffiti_innocent_31,,,,,,,No,no,50,one,1,Absent,, ,,,yes
ucsd_5,1307,x4yuh467kj0qfe48638a1yvi,18,Male,Latino,Laptop/Computer,1215182,2,control,graffiti,absent,graffiti_control_9,graffiti_control_24,graffiti_control_34,graffiti_control_26,graffiti_control_25,graffiti_innocent_40,No technical problems were encountered.,No,notpresent,70,one,1,Absent,, ,,,yes
ucsd_5,1307,x4yuh467kj0qfe48638a1yvi,18,Male,Latino,Laptop/Computer,1215182,1,control,mugging,present,mugging_control_perpetrator,mugging_control_38,mugging_control_24,mugging_control_21,mugging_control_5,mugging_control_39,No technical issue was encountered. ,No,face0,80,two,1,Present,, ,,,yes
ucsd_5,1308,78fu64hwtyqy9vk5r15fa5g66r,20,Female,Asian,Laptop/Computer,715695,2,simultaneousShowup,mugging,absent,mugging_innocent_33,mugging_lineup_16,mugging_lineup_38,mugging_lineup_27,mugging_lineup_10,mugging_lineup_22,,No,no,60,two,1,Absent,, ,,,yes
ucsd_5,1308,78fu64hwtyqy9vk5r15fa5g66r,20,Female,Asian,Laptop/Computer,715695,1,simultaneousShowup,graffiti,present,graffiti_lineup_16,graffiti_lineup_perpetrator,graffiti_lineup_35,graffiti_lineup_29,graffiti_lineup_39,graffiti_lineup_1,,No,yes,80,one,1,Present,, ,,,yes
ucsd_5,1309,emrrxs3mlxb,20,Female,Other,Laptop/Computer,753457,2,simultaneousShowup,graffiti,absent,graffiti_lineup_28,graffiti_lineup_40,graffiti_lineup_31,graffiti_innocent_19,graffiti_lineup_37,graffiti_lineup_12,none,No,no,80,one,1,Absent,, ,,,yes
ucsd_5,1309,emrrxs3mlxb,20,Female,Other,Laptop/Computer,753457,1,simultaneousShowup,mugging,present,mugging_lineup_20,mugging_lineup_40,mugging_lineup_34,mugging_lineup_7,mugging_lineup_perpetrator,mugging_lineup_6,None. ,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,1310,o9eotrbiyifhhauimtwklnmi,19,Female,Mexican-American,Laptop/Computer,787595,2,showup,mugging,absent,mugging_innocent_13,,,,,,,No,no,100,two,1,Absent,, ,,,yes
ucsd_5,1310,o9eotrbiyifhhauimtwklnmi,19,Female,Mexican-American,Laptop/Computer,787595,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,no,30,one,0,Absent,, ,,,yes
ucsd_5,1311,8h8uzni8pyg,22,Male,Mexican-American,Phone,841401,2,control,graffiti,present,graffiti_control_perpetrator,graffiti_control_13,graffiti_control_17,graffiti_control_28,graffiti_control_6,graffiti_control_34,,No,face0,70,one,1,Present,, ,,,yes
ucsd_5,1311,8h8uzni8pyg,22,Male,Mexican-American,Phone,841401,1,control,mugging,absent,mugging_control_6,mugging_control_39,mugging_innocent_36,mugging_control_11,mugging_control_30,mugging_control_29,,No,face4,60,two,filler,Present,, ,,,yes
ucsd_5,1312,mfsw7nxrc4bhwnp4ln2x7ds4i,20,Female,Asian,Laptop/Computer,778735,2,control,mugging,present,mugging_control_26,mugging_control_13,mugging_control_24,mugging_control_25,mugging_control_perpetrator,mugging_control_33,NO,No,face0,90,two,0,Present,, ,,,yes
ucsd_5,1312,mfsw7nxrc4bhwnp4ln2x7ds4i,20,Female,Asian,Laptop/Computer,778735,1,control,graffiti,absent,graffiti_control_10,graffiti_innocent_37,graffiti_control_1,graffiti_control_2,graffiti_control_21,graffiti_control_33,,No,face0,50,one,filler,Present,, ,,,yes
ucsd_5,1313,zt5ewuq5wphoma09tf5el8fr,19,Male,Asian,Laptop/Computer,670056,2,control,graffiti,absent,graffiti_innocent_35,graffiti_control_17,graffiti_control_3,graffiti_control_23,graffiti_control_24,graffiti_control_39,No.,No,notpresent,80,one,1,Absent,, ,1,,no
ucsd_5,1313,zt5ewuq5wphoma09tf5el8fr,19,Male,Asian,Laptop/Computer,670056,1,control,mugging,present,mugging_control_perpetrator,mugging_control_10,mugging_control_30,mugging_control_25,mugging_control_36,mugging_control_8,No.,No,face0,60,two,1,Present,, ,1,,no
ucsd_5,1314,1ulncoh0qdr2e2u9p0jd53tyb9,21,Female,Other,Laptop/Computer,704519,2,control,mugging,present,mugging_control_perpetrator,mugging_control_7,mugging_control_5,mugging_control_16,mugging_control_13,mugging_control_4,No technical problems.,No,face0,90,two,1,Present,, ,,,yes
ucsd_5,1314,1ulncoh0qdr2e2u9p0jd53tyb9,21,Female,Other,Laptop/Computer,704519,1,control,graffiti,absent,graffiti_control_30,graffiti_control_24,graffiti_innocent_11,graffiti_control_16,graffiti_control_3,graffiti_control_38,No technical issues. ,No,face0,80,one,filler,Present,, ,,,yes
ucsd_5,1315,h1vswd171mb4xcljsrlvdkj4i,19,Female,Other,Laptop/Computer,837009,2,showup,graffiti,absent,graffiti_innocent_12,,,,,,,No,no,40,one,1,Absent,, ,,,yes
ucsd_5,1315,h1vswd171mb4xcljsrlvdkj4i,19,Female,Other,Laptop/Computer,837009,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,1316,9sczf2f2ruhdz4bb0bc3rqkt9,19,Female,Asian,Laptop/Computer,776227,2,simultaneousShowup,graffiti,absent,graffiti_innocent_37,graffiti_lineup_40,graffiti_lineup_31,graffiti_lineup_29,graffiti_lineup_18,graffiti_lineup_7,NO,No,no,70,one,1,Absent,, ,,,yes
ucsd_5,1316,9sczf2f2ruhdz4bb0bc3rqkt9,19,Female,Asian,Laptop/Computer,776227,1,simultaneousShowup,mugging,present,mugging_lineup_38,mugging_lineup_39,mugging_lineup_40,mugging_lineup_perpetrator,mugging_lineup_25,mugging_lineup_33,No,No,no,50,two,0,Absent,, ,,,yes
ucsd_5,1317,c7qn3wt10qr,21,Female,Caucasian,Laptop/Computer,765950,2,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_39,mugging_lineup_19,mugging_lineup_29,mugging_lineup_24,mugging_lineup_40,,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,1317,c7qn3wt10qr,21,Female,Caucasian,Laptop/Computer,765950,1,simultaneousShowup,graffiti,absent,graffiti_lineup_30,graffiti_lineup_5,graffiti_lineup_29,graffiti_lineup_28,graffiti_innocent_11,graffiti_lineup_39,,No,no,100,one,1,Absent,, ,,,yes
ucsd_5,1318,snsbdx1oyexvwyqb03v01kyb9,19,Female,Latino,Laptop/Computer,743810,2,showup,mugging,absent,mugging_innocent_39,,,,,,,No,no,50,two,1,Absent,, ,,,yes
ucsd_5,1318,snsbdx1oyexvwyqb03v01kyb9,19,Female,Latino,Laptop/Computer,743810,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,1319,4urq5e1zct4,20,Female,Asian,Laptop/Computer,783905,2,showup,graffiti,absent,graffiti_innocent_10,,,,,,THERE ISN'T ANY TECHNICAL PROBLEMS,No,no,50,one,1,Absent,, ,,,yes
ucsd_5,1319,4urq5e1zct4,20,Female,Asian,Laptop/Computer,783905,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,90,two,1,Present,, ,,,yes
ucsd_5,1320,orvus22atlij64jwhkwt57b9,18,Male,Other,Laptop/Computer,1546148,2,control,mugging,absent,mugging_control_8,mugging_innocent_24,mugging_control_13,mugging_control_39,mugging_control_7,mugging_control_21,,No,face0,100,two,filler,Present,, ,,,yes
ucsd_5,1320,orvus22atlij64jwhkwt57b9,18,Male,Other,Laptop/Computer,1546148,1,control,graffiti,present,graffiti_control_12,graffiti_control_perpetrator,graffiti_control_4,graffiti_control_32,graffiti_control_9,graffiti_control_5,,No,face1,70,one,1,Present,, ,,,yes
ucsd_5,1321,t1qjgqdjix81z6atig5t81tt9,21,Female,Asian,Laptop/Computer,713055,2,simultaneousShowup,mugging,absent,mugging_lineup_34,mugging_lineup_4,mugging_lineup_8,mugging_innocent_23,mugging_lineup_19,mugging_lineup_13,THE VIDEO WAS ALSO 31 SECONDS LONG AND I DID NOT SEE ANY TECHNICAL ERRORS,Both,no,60,two,1,Absent,, ,1,1,no
ucsd_5,1321,t1qjgqdjix81z6atig5t81tt9,21,Female,Asian,Laptop/Computer,713055,1,simultaneousShowup,graffiti,present,graffiti_lineup_10,graffiti_lineup_5,graffiti_lineup_35,graffiti_lineup_37,graffiti_lineup_perpetrator,graffiti_lineup_9,There was no technical issue in my opinion. The whole video played for 31 seconds. ,Both,yes,60,one,1,Present,, ,1,1,no
ucsd_5,1322,f1aq39vjt8q,21,Female,Filipino,Laptop/Computer,908652,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,70,two,1,Present,, ,,,yes
ucsd_5,1322,f1aq39vjt8q,21,Female,Filipino,Laptop/Computer,908652,1,showup,graffiti,absent,graffiti_innocent_12,,,,,,,No,yes,60,one,0,Present,, ,,,yes
ucsd_5,1323,gapc066nxrlxeoau9a1tw3ik9,21,Female,Mexican-American,Laptop/Computer,802080,2,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_9,graffiti_lineup_5,graffiti_lineup_21,graffiti_lineup_16,graffiti_lineup_33,no technical issues,No,yes,80,one,1,Present,, ,,,yes
ucsd_5,1323,gapc066nxrlxeoau9a1tw3ik9,21,Female,Mexican-American,Laptop/Computer,802080,1,simultaneousShowup,mugging,absent,mugging_lineup_36,mugging_lineup_28,mugging_lineup_19,mugging_innocent_8,mugging_lineup_10,mugging_lineup_6,i didn't think there was a technical issue except no sound,No,no,60,two,1,Absent,, ,,,yes
ucsd_5,1324,3hlllk696fgytvern84ckxogvi,21,Female,Filipino,Laptop/Computer,696396,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,no,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,1324,3hlllk696fgytvern84ckxogvi,21,Female,Filipino,Laptop/Computer,696396,1,showup,mugging,absent,mugging_innocent_22,,,,,,no,No,no,50,two,1,Absent,, ,,,yes
ucsd_5,1325,0i7yxhsfi4q0bibhawmx4m42t9,19,Female,Asian,Laptop/Computer,751703,2,control,graffiti,present,graffiti_control_perpetrator,graffiti_control_9,graffiti_control_19,graffiti_control_31,graffiti_control_1,graffiti_control_29,did not encounter any technical issues,No,face0,70,one,1,Present,, ,,,yes
ucsd_5,1325,0i7yxhsfi4q0bibhawmx4m42t9,19,Female,Asian,Laptop/Computer,751703,1,control,mugging,absent,mugging_control_7,mugging_control_33,mugging_innocent_34,mugging_control_1,mugging_control_23,mugging_control_15,,No,face1,40,two,filler,Present,, ,,,yes
ucsd_5,1326,wmjwwk11vrj1cahm3khb0529,19,Female,Mexican-American,Laptop/Computer,722307,2,control,graffiti,absent,graffiti_control_5,graffiti_control_37,graffiti_control_7,graffiti_control_3,graffiti_innocent_28,graffiti_control_35,,Both,notpresent,60,one,1,Absent,, ,1,1,no
ucsd_5,1326,wmjwwk11vrj1cahm3khb0529,19,Female,Mexican-American,Laptop/Computer,722307,1,control,mugging,present,mugging_control_29,mugging_control_37,mugging_control_perpetrator,mugging_control_1,mugging_control_21,mugging_control_31,,Both,notpresent,50,two,0,Absent,, ,1,1,no
ucsd_5,1327,4hf3l1da5gi2e1zyia7vqjjor,20,Male,Asian,Laptop/Computer,1471296,2,control,mugging,absent,mugging_control_19,mugging_control_5,mugging_innocent_15,mugging_control_16,mugging_control_21,mugging_control_13,,No,notpresent,90,two,1,Absent,, ,,,yes
ucsd_5,1327,4hf3l1da5gi2e1zyia7vqjjor,20,Male,Asian,Laptop/Computer,1471296,1,control,graffiti,present,graffiti_control_21,graffiti_control_30,graffiti_control_3,graffiti_control_7,graffiti_control_34,graffiti_control_perpetrator,,No,face5,50,one,1,Present,, ,,,yes
ucsd_5,1328,8x7z4zo3og7h,18,Male,Asian,Prefer not to say,657843,2,control,graffiti,present,graffiti_control_3,graffiti_control_perpetrator,graffiti_control_29,graffiti_control_33,graffiti_control_18,graffiti_control_38,,Both,face1,90,one,1,Present,, ,1,1,no
ucsd_5,1328,8x7z4zo3og7h,18,Male,Asian,Prefer not to say,657843,1,control,mugging,absent,mugging_control_7,mugging_control_5,mugging_innocent_31,mugging_control_28,mugging_control_37,mugging_control_27,,Both,face4,90,two,filler,Present,, ,1,1,no
ucsd_5,1329,eubwmp18kvtxempg02y2pgb9,19,Female,Asian,Laptop/Computer,806428,2,control,mugging,present,mugging_control_16,mugging_control_perpetrator,mugging_control_31,mugging_control_4,mugging_control_11,mugging_control_9,no issue occured,No,face2,70,two,0,Present,, ,,,yes
ucsd_5,1329,eubwmp18kvtxempg02y2pgb9,19,Female,Asian,Laptop/Computer,806428,1,control,graffiti,absent,graffiti_innocent_28,graffiti_control_5,graffiti_control_7,graffiti_control_29,graffiti_control_12,graffiti_control_23,No issue occured,No,face5,70,one,filler,Present,, ,,,yes
ucsd_5,1330,qcjqk41lsik,22,Female,Asian,Laptop/Computer,661765,2,simultaneousShowup,mugging,absent,mugging_lineup_13,mugging_innocent_29,mugging_lineup_39,mugging_lineup_1,mugging_lineup_22,mugging_lineup_38,,Both,no,80,two,1,Absent,, ,1,1,no
ucsd_5,1330,qcjqk41lsik,22,Female,Asian,Laptop/Computer,661765,1,simultaneousShowup,graffiti,present,graffiti_lineup_5,graffiti_lineup_4,graffiti_lineup_perpetrator,graffiti_lineup_3,graffiti_lineup_24,graffiti_lineup_30,,Both,yes,70,one,1,Present,, ,1,1,no
ucsd_5,1331,px2nsvho17bz2ql205lgzaor,21,Female,Asian,Laptop/Computer,722181,2,simultaneousShowup,mugging,present,mugging_lineup_34,mugging_lineup_1,mugging_lineup_11,mugging_lineup_7,mugging_lineup_39,mugging_lineup_perpetrator,,No,yes,60,two,1,Present,, ,,,yes
ucsd_5,1331,px2nsvho17bz2ql205lgzaor,21,Female,Asian,Laptop/Computer,722181,1,simultaneousShowup,graffiti,absent,graffiti_lineup_21,graffiti_innocent_2,graffiti_lineup_40,graffiti_lineup_28,graffiti_lineup_13,graffiti_lineup_38,,No,yes,80,one,0,Present,, ,,,yes
ucsd_5,1332,pv07k84i64f5dzap30hk6gvi,18,Male,Caucasian,Laptop/Computer,788431,2,simultaneousShowup,graffiti,present,graffiti_lineup_19,graffiti_lineup_18,graffiti_lineup_37,graffiti_lineup_34,graffiti_lineup_29,graffiti_lineup_perpetrator,none,No,yes,90,one,1,Present,, ,,,yes
ucsd_5,1332,pv07k84i64f5dzap30hk6gvi,18,Male,Caucasian,Laptop/Computer,788431,1,simultaneousShowup,mugging,absent,mugging_lineup_4,mugging_lineup_21,mugging_lineup_13,mugging_innocent_33,mugging_lineup_38,mugging_lineup_1,none,No,no,60,two,1,Absent,, ,,,yes
ucsd_5,1333,rrtusqrxk7g,18,Female,Asian,Laptop/Computer,917150,2,showup,mugging,absent,mugging_innocent_34,,,,,,,No,yes,90,two,0,Present,, ,,,yes
ucsd_5,1333,rrtusqrxk7g,18,Female,Asian,Laptop/Computer,917150,1,showup,graffiti,present,graffiti_showup_perpetrator,,,,,,,No,yes,50,one,1,Present,, ,,,yes
ucsd_5,1334,kumyvaaqkcqzposswmviy66r,20,Male,Asian,Laptop/Computer,3375923,2,showup,mugging,present,mugging_showup_perpetrator,,,,,,NO TECHNICAL ERROR,No,yes,100,two,1,Present,, ,,,yes
ucsd_5,1334,kumyvaaqkcqzposswmviy66r,20,Male,Asian,Laptop/Computer,3375923,1,showup,graffiti,absent,graffiti_innocent_6,,,,,,no technical error,No,yes,100,one,0,Present,, ,,,yes
ucsd_5,1335,1zss6t7cg7cdo054bdtj1nhfr,20,Female,Caucasian,Laptop/Computer,793349,2,simultaneousShowup,graffiti,absent,graffiti_lineup_10,graffiti_innocent_26,graffiti_lineup_8,graffiti_lineup_38,graffiti_lineup_37,graffiti_lineup_17,,No,no,90,one,1,Absent,, ,,,yes
ucsd_5,1335,1zss6t7cg7cdo054bdtj1nhfr,20,Female,Caucasian,Laptop/Computer,793349,1,simultaneousShowup,mugging,present,mugging_lineup_perpetrator,mugging_lineup_27,mugging_lineup_4,mugging_lineup_26,mugging_lineup_34,mugging_lineup_38,,No,yes,80,two,1,Present,, ,,,yes
ucsd_5,1336,dggb779ckxj124tce8d2ja714i,22,Male,Filipino,Laptop/Computer,725662,2,showup,graffiti,present,graffiti_showup_perpetrator,,,,,, no technical problems,No,yes,60,one,1,Present,, ,,,yes
ucsd_5,1336,dggb779ckxj124tce8d2ja714i,22,Male,Filipino,Laptop/Computer,725662,1,showup,mugging,absent,mugging_innocent_21,,,,,,No i don't think there was a technical problem whilst viewing the video.,No,yes,60,two,0,Present,, ,,,yes
ucsd_5,1337,sl8vol52s666j8pq8hi6kcsor,20,Male,Mexican-American,Laptop/Computer,951053,2,control,mugging,absent,mugging_control_23,mugging_control_30,mugging_innocent_24,mugging_control_32,mugging_control_1,mugging_control_4,I did not notice any technical difficulties. ,No,notpresent,100,two,1,Absent,, ,,,yes
ucsd_5,1337,sl8vol52s666j8pq8hi6kcsor,20,Male,Mexican-American,Laptop/Computer,951053,1,control,graffiti,present,graffiti_control_17,graffiti_control_7,graffiti_control_24,graffiti_control_34,graffiti_control_perpetrator,graffiti_control_5,I assume that the pause in the video was meant to be viewed as a technical difficulty. I noticed about 5 of those pauses. The first happening in about the first 5 seconds  and the video paused/buffered or the actor simply paused while making the video in order for there to appear like their was a buffering error.,No,face0,70,one,0,Present,, ,,,yes
ucsd_5,1338,cdukiyiw329ib2gkua0pb9,18,Female,Prefer not to say,Laptop/Computer,805625,2,showup,graffiti,absent,graffiti_innocent_8,,,,,,,Both,no,90,one,1,Absent,, ,1,1,no
ucsd_5,1338,cdukiyiw329ib2gkua0pb9,18,Female,Prefer not to say,Laptop/Computer,805625,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,Both,yes,80,two,1,Present,, ,1,1,no
ucsd_5,1339,4byn74q9yjug86iu3m75ijm7vi,22,Male,Caucasian,Laptop/Computer,889626,2,control,graffiti,present,graffiti_control_34,graffiti_control_10,graffiti_control_8,graffiti_control_perpetrator,graffiti_control_21,graffiti_control_37,There was no technical problem when viewing the video.,No,face3,100,one,1,Present,, ,,,yes
ucsd_5,1339,4byn74q9yjug86iu3m75ijm7vi,22,Male,Caucasian,Laptop/Computer,889626,1,control,mugging,absent,mugging_control_23,mugging_innocent_34,mugging_control_11,mugging_control_15,mugging_control_40,mugging_control_10,There was no technical problem during the viewing of the video.,No,notpresent,80,two,1,Absent,, ,,,yes
ucsd_5,1340,kz7qoq70v0r71pq1rtywlv7vi,21,Male,Asian,Laptop/Computer,771376,2,simultaneousShowup,mugging,absent,mugging_lineup_26,mugging_lineup_35,mugging_lineup_27,mugging_innocent_20,mugging_lineup_15,mugging_lineup_8,NO,No,no,80,two,1,Absent,, ,,,yes
ucsd_5,1340,kz7qoq70v0r71pq1rtywlv7vi,21,Male,Asian,Laptop/Computer,771376,1,simultaneousShowup,graffiti,present,graffiti_lineup_perpetrator,graffiti_lineup_28,graffiti_lineup_34,graffiti_lineup_6,graffiti_lineup_12,graffiti_lineup_32,No,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,1341,1odck5zhd1q5gmck0uc2qpvi,21,Male,Asian,Laptop/Computer,747226,2,control,graffiti,absent,graffiti_control_6,graffiti_innocent_29,graffiti_control_23,graffiti_control_30,graffiti_control_28,graffiti_control_16,no,No,face3,50,one,filler,Present,, ,,,yes
ucsd_5,1341,1odck5zhd1q5gmck0uc2qpvi,21,Male,Asian,Laptop/Computer,747226,1,control,mugging,present,mugging_control_30,mugging_control_8,mugging_control_11,mugging_control_40,mugging_control_10,mugging_control_perpetrator,no,No,notpresent,50,two,0,Absent,, ,,,yes
ucsd_5,1342,m1ohv469x30yqouh4dozb0529,18,Male,Asian,Laptop/Computer,725510,2,control,mugging,present,mugging_control_23,mugging_control_6,mugging_control_13,mugging_control_perpetrator,mugging_control_28,mugging_control_36,none,No,face3,80,two,1,Present,, ,,,yes
ucsd_5,1342,m1ohv469x30yqouh4dozb0529,18,Male,Asian,Laptop/Computer,725510,1,control,graffiti,absent,graffiti_control_13,graffiti_control_29,graffiti_control_4,graffiti_control_31,graffiti_control_23,graffiti_innocent_3,no issues,No,notpresent,50,one,1,Absent,, ,,,yes
ucsd_5,1343,9f4ngyuomm3qhk9gn9xktvs4i,22,Female,Asian,Laptop/Computer,950135,2,simultaneousShowup,graffiti,absent,graffiti_lineup_23,graffiti_lineup_11,graffiti_lineup_9,graffiti_lineup_25,graffiti_lineup_40,graffiti_innocent_3,Momentarily wouldn't play.,No,no,70,one,1,Absent,, ,,,yes
ucsd_5,1343,9f4ngyuomm3qhk9gn9xktvs4i,22,Female,Asian,Laptop/Computer,950135,1,simultaneousShowup,mugging,present,mugging_lineup_10,mugging_lineup_33,mugging_lineup_perpetrator,mugging_lineup_30,mugging_lineup_34,mugging_lineup_21,None.,No,yes,50,two,1,Present,, ,,,yes
ucsd_5,1344,i7e0vloniqdu5pexc2mzbmx6r,20,Female,Asian,Laptop/Computer,779573,2,simultaneousShowup,graffiti,present,graffiti_lineup_32,graffiti_lineup_19,graffiti_lineup_17,graffiti_lineup_33,graffiti_lineup_perpetrator,graffiti_lineup_37,No technical issues observed,No,yes,70,one,1,Present,, ,,,yes
ucsd_5,1344,i7e0vloniqdu5pexc2mzbmx6r,20,Female,Asian,Laptop/Computer,779573,1,simultaneousShowup,mugging,absent,mugging_lineup_32,mugging_lineup_9,mugging_lineup_11,mugging_lineup_29,mugging_lineup_40,mugging_innocent_24,no technical issues observed,No,no,100,two,1,Absent,, ,,,yes
ucsd_5,1345,3659yy5cnbp8xz4dyjhs1t6gvi,20,Male,Caucasian,Laptop/Computer,796096,2,simultaneousShowup,mugging,present,mugging_lineup_10,mugging_lineup_22,mugging_lineup_1,mugging_lineup_25,mugging_lineup_perpetrator,mugging_lineup_31,,No,no,80,two,0,Absent,, ,,,yes
ucsd_5,1345,3659yy5cnbp8xz4dyjhs1t6gvi,20,Male,Caucasian,Laptop/Computer,796096,1,simultaneousShowup,graffiti,absent,graffiti_lineup_21,graffiti_lineup_17,graffiti_lineup_10,graffiti_lineup_9,graffiti_innocent_2,graffiti_lineup_28,,No,no,50,one,1,Absent,, ,,,yes
ucsd_5,1346,q83ifebxkc7xdqn6xog5vcxr,18,Female,African-American,Laptop/Computer,707968,2,showup,graffiti,absent,graffiti_innocent_40,,,,,,,No,yes,70,one,0,Present,, ,,,yes
ucsd_5,1346,q83ifebxkc7xdqn6xog5vcxr,18,Female,African-American,Laptop/Computer,707968,1,showup,mugging,present,mugging_showup_perpetrator,,,,,,,No,yes,70,two,1,Present,, ,,,yes
