subNum,lineupType,suspectPosition,suspectID,suspectRT,suspectConf,fill1ID,fill1RT,fill1Conf,fill2ID,fill2RT,fill2Conf,fill3ID,fill3RT,fill3Conf,fill4ID,fill4RT,fill4Conf,fill5ID,fill5RT,fill5Conf,fill6ID,fill6RT,fill6Conf
3017,Target Present,1,Yes,33.391,51,,,,Yes,13.41,50,No,9.832,-10,Yes,10.639,10,Yes,9.542,10,Yes,12.363,0
3018,Target Absent,,,,,No,14.943,-70,No,8.613,-71,No,39.586,-52,Yes,17.606,78,No,12.999,-100,No,20.016,-96
3019,Target Absent,,,,,No,7.33,-75,No,6.431,-90,No,5.641,-90,No,6.168,-60,No,3.018,-80,No,7.78,-90
3020,Target Absent,,,,,No,6.319,-85,No,20.926,-85,No,42.201,-80,No,26.388,-87,No,10.754,-86,No,9.502,-87
3021,Target Present,2,Yes,7.121,86,No,9.648,-70,,,,No,7.612,-100,No,7.663,-100,No,5.929,-78,No,6.238,-46
3022,Target Present,3,Yes,6.277,75,No,21.355,-10,No,7.902,-51,,,,No,8.546,-40,No,5.875,-93,Yes,5.083,9
3023,Target Present,5,No,5.764,97,Yes,10.78,0,No,5.443,-100,No,5.711,-100,No,5.5,-95,,,,No,4.965,-100
3024,Target Present,6,No,7.613,44,No,10.437,-48,Yes,16.048,46,No,6.976,-43,No,6.838,-42,No,5.029,-45,,,
3025,Target Present,5,Yes,2.999,61,No,7.365,-81,No,2.627,-92,No,3.763,-100,No,3.966,-100,,,,No,3.65,-100
3026,Target Absent,,,,,No,7.785,-80,Yes,4.587,62,Yes,4,69,Yes,5.563,72,No,5.45,-70,Yes,13.764,83
3027,Target Present,2,Yes,3.168,67,No,6.437,-34,,,,No,3.153,-91,No,3.014,-80,No,3.21,-56,No,2.192,-71
3028,Target Present,6,No,4.266,78,No,5.463,-74,No,4.157,-76,No,2.939,-74,No,3.951,-80,No,5.376,-78,,,
3029,Target Absent,,,,,No,3.611,-51,No,6.813,-51,Yes,4.409,81,No,3.642,-61,No,4.34,-100,No,3.545,-100
3030,Target Absent,,,,,No,11.827,-71,Yes,11.372,61,No,7.828,-100,No,13.955,-40,No,10.823,-100,Yes,9.974,71
3031,Target Present,3,Yes,5.768,94,No,5.956,-59,No,3.828,-71,,,,No,7.897,-77,No,6.866,-79,No,4.012,-85
3032,Target Present,4,No,6.859,50,Yes,7.5,70,No,9.292,-80,No,7.308,-60,,,,No,7.228,-100,No,7.419,-75
3033,Target Absent,,,,,No,7.264,-90,No,3.86,-100,No,13.116,-80,No,3.109,-100,No,4.687,-100,No,5.153,-100
3034,Target Absent,,,,,No,9.537,-40,No,5.355,-70,No,6.706,-81,No,9.95,-61,No,4.471,-89,No,12.394,-73
3035,Target Absent,,,,,No,5.688,-89,Yes,7.783,59,No,4.629,-91,No,4.374,-91,No,4.155,-85,Yes,5.818,72
3036,Target Present,6,Yes,19.782,96,No,41.897,-100,No,7.888,-100,No,23.393,-92,No,12.873,-93,No,4.197,-91,,,
3037,Target Present,5,Yes,4.779,64,No,5.309,-75,No,4.276,-91,No,10.633,-51,No,6.86,-57,,,,No,4.449,-78
3038,Target Present,4,No,3.22,84,No,6.131,-71,No,3.695,-93,No,4.421,-81,,,,No,6.529,-57,No,3.79,-79
3039,Target Absent,,,,,No,5.156,-92,No,9.219,-50,Yes,11.258,50,No,4.592,-100,No,6.037,-100,No,6.309,-61
3040,Target Absent,,,,,No,11.284,-72,No,3.479,-100,No,4.625,-100,No,4.304,-81,No,5.772,-100,No,6.164,-89
3041,Target Present,2,Yes,38.909,77,No,9.232,-28,,,,No,4.257,-23,No,8.79,-22,No,4.775,-87,No,4.816,-32
3042,Target Present,1,Yes,4.316,80,,,,No,4.844,-80,No,3.11,-90,No,4.771,-97,No,8.029,-94,No,3.706,-85
3043,Target Present,3,No,5.521,52,No,7.443,-97,Yes,12.717,8,,,,No,19.406,-81,Yes,4.77,82,No,8.324,-71
