subNum,condition,lineupType,suspectPosition,suspectID,suspectConf,fill1ID,fill1Conf,fill2ID,fill2Conf,fill3ID,fill3Conf,fill4ID,fill4Conf,fill5ID,fill5Conf,fill6ID,fill6Conf
1614,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1615,Target Present,Lineup,pos 4,No,18,Yes,80,No,0,No,0,NaN,NaN,No,0,No,0
1618,Target Absent,Showup,,,NaN,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1619,Target Present,Showup,,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1620,Target Present,Lineup,pos 5,No,83,No,98,No,98,Yes,51,No,51,NaN,NaN,Yes,69
1621,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,100,No,100,Yes,40
1622,Target Absent,Lineup,,,NaN,No,100,No,100,No,86,No,100,No,78,No,100
1623,Target Present,Lineup,pos 2,Yes,66,No,32,NaN,NaN,No,60,No,85,No,92,No,100
1624,Target Absent,Showup,,,NaN,Yes,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1625,Target Present,Showup,,Yes,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1626,Target Absent,Lineup,,,NaN,No,83,Yes,82,No,100,No,100,No,100,No,100
1627,Target Present,Showup,,No,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1628,Target Present,Lineup,pos 6,Yes,81,No,72,No,30,No,84,No,20,No,73,NaN,NaN
1629,Target Absent,Showup,,,NaN,No,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1631,Target Present,Showup,,Yes,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1632,Target Present,Lineup,pos 5,No,19,No,20,No,100,No,100,Yes,51,NaN,NaN,No,51
1633,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1634,Target Present,Lineup,pos 4,Yes,100,No,100,No,61,No,100,NaN,NaN,No,100,No,100
1635,Target Present,Lineup,pos 6,Yes,65,No,90,No,100,No,100,No,100,No,81,NaN,NaN
1636,Target Absent,Showup,,,NaN,No,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1638,Target Absent,Showup,,,NaN,Yes,38,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1639,Target Absent,Showup,,,NaN,Yes,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1640,Target Absent,Lineup,,,NaN,No,39,No,40,No,14,No,36,No,85,No,87
1641,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1642,Target Present,Lineup,pos 1,Yes,80,NaN,NaN,No,100,No,100,No,95,No,95,No,100
1643,Target Present,Showup,,Yes,78,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1644,Target Present,Lineup,pos 3,Yes,65,No,60,No,95,NaN,NaN,No,75,No,65,No,95
1645,Target Present,Showup,,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1646,Target Absent,Lineup,,,NaN,No,82,No,95,No,85,Yes,59,No,84,No,78
1647,Target Present,Lineup,pos 3,Yes,94,No,72,No,91,NaN,NaN,No,98,No,95,No,100
1648,Target Absent,Lineup,,,NaN,No,50,No,51,No,71,No,51,No,51,Yes,51
1649,Target Present,Lineup,pos 2,Yes,100,Yes,100,NaN,NaN,No,100,No,100,No,100,No,100
1650,Target Absent,Showup,,,NaN,No,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1651,Target Absent,Lineup,,,NaN,No,60,No,100,No,80,Yes,60,No,100,No,100
1653,Target Present,Lineup,pos 4,Yes,61,No,100,No,100,No,100,NaN,NaN,No,100,No,100
1654,Target Absent,Lineup,,,NaN,No,81,No,77,Yes,74,No,85,No,51,Yes,61
1657,Target Absent,Lineup,,,NaN,No,93,Yes,82,No,100,No,100,No,93,No,87
1658,Target Absent,Showup,,,NaN,Yes,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1659,Target Absent,Showup,,,NaN,Yes,29,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1660,Target Absent,Showup,,,NaN,No,41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1661,Target Absent,Lineup,,,NaN,No,51,Yes,66,No,100,No,100,No,32,No,100
1662,Target Absent,Lineup,,,NaN,No,71,No,73,No,34,No,51,Yes,34,No,51
1663,Target Present,Showup,,Yes,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1664,Target Absent,Showup,,,NaN,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1665,Target Present,Lineup,pos 5,No,25,No,15,No,15,Yes,15,Yes,15,NaN,NaN,No,81
1667,Target Present,Showup,,Yes,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1668,Target Absent,Lineup,,,NaN,No,70,No,79,Yes,9,No,80,No,81,No,71
1669,Target Absent,Showup,,,NaN,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1670,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1672,Target Present,Showup,,Yes,87,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1673,Target Present,Showup,,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1674,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1675,Target Present,Lineup,pos 4,Yes,40,No,10,No,72,No,9,NaN,NaN,No,100,No,10
1676,Target Present,Lineup,pos 5,Yes,81,No,100,No,100,No,100,No,100,NaN,NaN,No,100
1677,Target Absent,Lineup,,,NaN,No,80,No,63,No,70,No,60,No,60,No,80
1678,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1679,Target Present,Showup,,Yes,95,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1680,Target Absent,Showup,,,NaN,No,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1681,Target Absent,Showup,,,NaN,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1682,Target Absent,Lineup,,,NaN,No,35,No,100,No,40,No,93,No,100,Yes,58
1683,Target Absent,Lineup,,,NaN,No,70,No,91,No,82,Yes,72,No,100,No,82
1684,Target Absent,Lineup,,,NaN,No,90,No,100,No,99,No,100,No,100,No,100
1685,Target Absent,Showup,,,NaN,Yes,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1686,Target Present,Showup,,No,46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1687,Target Present,Lineup,pos 6,Yes,92,No,100,No,100,No,100,No,91,No,87,NaN,NaN
1688,Target Present,Showup,,Yes,20,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1689,Target Absent,Showup,,,NaN,No,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1690,Target Absent,Lineup,,,NaN,No,11,No,39,No,82,No,82,No,80,No,70
1691,Target Present,Lineup,pos 1,Yes,71,NaN,NaN,No,18,No,39,No,100,No,19,Yes,71
1692,Target Present,Lineup,pos 2,Yes,100,No,100,NaN,NaN,No,100,No,71,No,100,No,100
1693,Target Absent,Lineup,,,NaN,No,93,No,100,No,100,No,100,No,100,No,100
1694,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1695,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1696,Target Present,Lineup,pos 3,Yes,60,No,21,No,16,NaN,NaN,No,17,No,13,No,10
1697,Target Present,Showup,,Yes,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1698,Target Absent,Showup,,,NaN,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1700,Target Absent,Lineup,,,NaN,No,60,No,40,No,70,Yes,60,No,60,No,80
1701,Target Absent,Lineup,,,NaN,No,30,No,95,No,95,No,90,No,10,No,90
1702,Target Present,Lineup,pos 3,No,56,No,100,No,92,NaN,NaN,No,82,No,63,No,87
1703,Target Absent,Lineup,,,NaN,Yes,80,No,100,No,100,No,100,No,99,No,56
1704,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1705,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1706,Target Present,Showup,,Yes,19,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1707,Target Present,Lineup,pos 4,Yes,92,No,72,No,57,No,78,NaN,NaN,No,66,No,60
1708,Target Absent,Showup,,,NaN,Yes,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1709,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1711,Target Absent,Lineup,,,NaN,Yes,20,Yes,40,No,70,No,70,No,70,No,70
1712,Target Absent,Lineup,,,NaN,Yes,30,No,20,No,20,No,81,No,70,No,72
1713,Target Present,Lineup,pos 6,No,74,No,30,No,73,No,31,Yes,78,No,35,NaN,NaN
1714,Target Absent,Lineup,,,NaN,No,93,No,87,Yes,94,No,87,No,92,No,97
1715,Target Present,Lineup,pos 5,Yes,90,No,25,No,83,No,20,Yes,55,NaN,NaN,No,45
1716,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1717,Target Present,Lineup,pos 1,No,30,NaN,NaN,No,30,No,70,No,60,No,30,No,60
1718,Target Absent,Showup,,,NaN,No,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1719,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1720,Target Present,Showup,,No,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1721,Target Absent,Showup,,,NaN,Yes,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1722,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1723,Target Absent,Showup,,,NaN,No,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1724,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1725,Target Absent,Lineup,,,NaN,No,82,No,81,No,81,No,71,No,71,No,71
1726,Target Absent,Showup,,,NaN,Yes,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1727,Target Absent,Lineup,,,NaN,Yes,84,No,89,No,84,No,55,No,63,No,88
1728,Target Present,Lineup,pos 2,No,93,No,65,NaN,NaN,No,100,No,95,No,97,No,75
1729,Target Present,Lineup,pos 3,Yes,98,No,100,No,100,NaN,NaN,No,100,No,100,No,100
1730,Target Present,Showup,,No,23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1731,Target Absent,Lineup,,,NaN,No,37,No,73,No,71,No,60,No,60,No,74
1732,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1733,Target Present,Lineup,pos 5,Yes,75,No,100,No,67,No,100,No,100,NaN,NaN,No,100
1734,Target Absent,Lineup,,,NaN,No,30,No,70,No,70,Yes,53,No,82,No,41
1735,Target Present,Lineup,pos 6,Yes,100,No,50,No,95,No,90,Yes,80,No,100,NaN,NaN
1736,Target Present,Showup,,Yes,62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1737,Target Present,Lineup,pos 1,Yes,31,NaN,NaN,No,27,No,64,No,42,No,93,No,22
1738,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1739,Target Present,Lineup,pos 1,Yes,72,NaN,NaN,No,100,No,100,No,92,No,100,No,83
1740,Target Absent,Lineup,,,NaN,No,71,No,80,Yes,80,No,90,No,51,Yes,70
1741,Target Present,Showup,,No,15,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1743,Target Present,Showup,,No,76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1745,Target Present,Lineup,pos 3,Yes,71,No,61,No,82,NaN,NaN,No,29,No,100,No,40
1746,Target Absent,Showup,,,NaN,No,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1747,Target Present,Lineup,pos 2,Yes,65,No,81,NaN,NaN,No,89,No,88,No,85,No,90
1748,Target Present,Showup,,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1749,Target Present,Lineup,pos 4,Yes,100,No,100,No,100,Yes,71,NaN,NaN,No,100,No,100
1750,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1751,Target Present,Showup,,Yes,68,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1752,Target Absent,Showup,,,NaN,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1753,Target Present,Lineup,pos 5,No,23,No,26,No,82,No,20,No,59,NaN,NaN,No,54
1754,Target Absent,Lineup,,,NaN,No,100,No,90,No,100,No,66,No,100,No,100
1755,Target Present,Lineup,pos 6,Yes,96,No,51,No,41,No,31,No,72,No,72,NaN,NaN
1756,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1757,Target Present,Showup,,Yes,71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1758,Target Present,Showup,,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1759,Target Absent,Lineup,,,NaN,No,100,No,100,No,100,No,100,No,100,No,100
1760,Target Present,Showup,,Yes,83,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1761,Target Present,Lineup,pos 5,Yes,81,No,79,No,100,No,98,Yes,54,NaN,NaN,No,91
1762,Target Present,Showup,,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1763,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1764,Target Absent,Showup,,,NaN,No,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1765,Target Absent,Showup,,,NaN,No,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1766,Target Absent,Showup,,,NaN,No,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1767,Target Absent,Showup,,,NaN,No,31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1768,Target Present,Showup,,Yes,43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1769,Target Absent,Showup,,,NaN,No,55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1770,Target Absent,Lineup,,,NaN,No,71,Yes,14,No,68,No,100,No,51,No,100
1771,Target Absent,Lineup,,,NaN,No,51,No,94,No,71,No,72,Yes,75,No,86
1772,Target Absent,Showup,,,NaN,No,93,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1773,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1774,Target Present,Lineup,pos 4,Yes,64,No,100,Yes,88,No,100,NaN,NaN,No,100,No,100
1775,Target Absent,Showup,,,NaN,No,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1776,Target Present,Lineup,pos 2,Yes,82,No,100,NaN,NaN,No,100,No,100,No,99,No,100
1777,Target Present,Lineup,pos 3,Yes,97,No,100,No,85,NaN,NaN,No,100,No,94,No,84
1778,Target Present,Lineup,pos 1,Yes,100,NaN,NaN,No,100,No,100,No,100,No,100,No,100
1779,Target Present,Showup,,Yes,52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1780,Target Absent,Showup,,,NaN,No,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1782,Target Present,Showup,,Yes,85,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1783,Target Present,Lineup,pos 3,Yes,92,No,65,No,100,NaN,NaN,No,100,No,100,No,100
1784,Target Present,Lineup,pos 2,Yes,95,No,29,NaN,NaN,No,70,No,94,No,95,No,97
1785,Target Present,Lineup,pos 2,Yes,61,No,81,NaN,NaN,No,56,No,78,No,71,No,81
1786,Target Present,Showup,,Yes,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1787,Target Absent,Lineup,,,NaN,No,100,No,60,No,100,No,80,No,100,No,100
1788,Target Present,Showup,,Yes,47,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1789,Target Present,Showup,,No,63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1790,Target Present,Lineup,pos 6,No,30,No,30,Yes,20,Yes,30,No,75,No,10,NaN,NaN
1791,Target Present,Showup,,Yes,75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1792,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1793,Target Absent,Lineup,,,NaN,No,40,No,80,No,30,No,70,No,25,Yes,30
1794,Target Absent,Lineup,,,NaN,No,30,No,74,Yes,67,No,94,No,85,No,30
1795,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1796,Target Absent,Showup,,,NaN,No,40,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1797,Target Absent,Lineup,,,NaN,No,82,No,71,No,100,No,100,Yes,51,No,72
1798,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1799,Target Present,Lineup,pos 4,Yes,91,No,100,No,100,Yes,60,NaN,NaN,No,100,No,100
1800,Target Absent,Lineup,,,NaN,No,80,Yes,55,No,70,No,81,Yes,70,No,89
1801,Target Present,Lineup,pos 1,Yes,60,NaN,NaN,No,81,No,89,No,88,No,92,No,56
1802,Target Present,Showup,,Yes,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1803,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1805,Target Absent,Lineup,,,NaN,No,71,No,56,No,45,No,30,No,42,No,45
1806,Target Present,Lineup,pos 5,Yes,55,No,92,No,61,No,71,No,47,NaN,NaN,No,63
1807,Target Present,Showup,,Yes,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1808,Target Absent,Showup,,,NaN,No,60,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1809,Target Absent,Lineup,,,NaN,No,98,No,98,No,98,No,98,Yes,80,No,90
1810,Target Absent,Lineup,,,NaN,No,73,Yes,100,No,63,No,61,No,100,No,90
1811,Target Present,Showup,,Yes,28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1812,Target Absent,Lineup,,,NaN,No,100,Yes,100,No,100,No,100,No,100,No,100
1813,Target Present,Showup,,No,65,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1814,Target Present,Lineup,pos 1,Yes,7,NaN,NaN,No,19,No,83,No,19,No,24,No,10
1815,Target Absent,Lineup,,,NaN,No,100,Yes,80,No,70,No,100,No,100,No,100
1816,Target Present,Showup,,Yes,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1817,Target Present,Lineup,pos 3,Yes,100,No,71,No,99,NaN,NaN,No,100,No,100,No,100
1818,Target Present,Lineup,pos 6,No,100,No,100,No,100,No,100,No,100,No,100,NaN,NaN
1819,Target Present,Showup,,Yes,53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1820,Target Present,Lineup,pos 4,Yes,66,No,91,No,49,No,82,NaN,NaN,No,18,No,19
1821,Target Present,Showup,,No,30,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1822,Target Absent,Showup,,,NaN,No,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1823,Target Present,Lineup,pos 5,Yes,51,No,50,Yes,62,No,51,Yes,72,NaN,NaN,No,51
1824,Target Present,Showup,,No,49,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1825,Target Absent,Lineup,,,NaN,No,36,No,29,No,30,No,16,No,33,No,21
1826,Target Absent,Lineup,,,NaN,No,51,No,81,No,82,Yes,61,No,51,Yes,51
1827,Target Present,Lineup,pos 4,Yes,100,No,96,No,96,No,99,NaN,NaN,No,98,No,99
1828,Target Present,Lineup,pos 1,Yes,71,NaN,NaN,No,89,No,58,No,100,Yes,73,No,100
1829,Target Absent,Showup,,,NaN,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1830,Target Absent,Lineup,,,NaN,Yes,82,No,100,No,100,No,90,No,95,No,89
1831,Target Present,Lineup,pos 3,No,64,No,30,No,60,NaN,NaN,No,100,No,30,No,27
1832,Target Present,Lineup,pos 6,Yes,100,No,93,No,92,No,89,No,92,No,94,NaN,NaN
1833,Target Present,Lineup,pos 2,Yes,92,No,72,NaN,NaN,No,100,No,40,No,86,No,96
1834,Target Absent,Lineup,,,NaN,Yes,18,No,72,Yes,100,No,72,No,74,No,75
1835,Target Absent,Lineup,,,NaN,No,95,No,88,Yes,80,No,91,No,92,No,92
1838,Target Present,Lineup,pos 5,No,62,No,29,No,90,No,70,No,70,NaN,NaN,No,80
1839,Target Absent,Showup,,,NaN,No,37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1840,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1841,Target Present,Lineup,pos 3,Yes,95,Yes,100,No,100,NaN,NaN,No,95,No,100,No,100
1842,Target Present,Lineup,pos 4,Yes,87,No,64,No,74,No,85,NaN,NaN,No,87,No,94
1843,Target Absent,Lineup,,,NaN,No,100,No,75,No,91,No,86,No,76,No,100
1844,Target Present,Lineup,pos 1,No,60,NaN,NaN,No,100,No,100,Yes,75,No,100,No,100
1845,Target Absent,Lineup,,,NaN,Yes,30,No,60,No,50,No,70,Yes,90,No,90
1846,Target Present,Showup,,Yes,61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1847,Target Present,Lineup,pos 6,No,100,Yes,51,No,51,No,51,No,51,No,100,NaN,NaN
1849,Target Present,Showup,,Yes,90,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1850,Target Absent,Showup,,,NaN,No,77,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1851,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1852,Target Absent,Lineup,,,NaN,Yes,61,Yes,46,No,31,Yes,67,Yes,41,Yes,60
1853,Target Absent,Showup,,,NaN,No,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1854,Target Present,Showup,,Yes,51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1855,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1856,Target Absent,Showup,,,NaN,No,91,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1857,Target Absent,Lineup,,,NaN,No,59,No,63,No,98,No,67,No,100,Yes,100
1858,Target Absent,Lineup,,,NaN,No,86,No,92,No,100,No,100,No,75,No,100
1860,Target Present,Showup,,Yes,92,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1861,Target Present,Showup,,Yes,82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1862,Target Absent,Showup,,,NaN,No,72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1863,Target Present,Lineup,pos 5,Yes,90,No,55,No,60,Yes,60,No,50,NaN,NaN,No,60
1864,Target Absent,Lineup,,,NaN,No,30,Yes,62,No,100,Yes,72,No,71,No,100
1865,Target Present,Lineup,pos 4,Yes,77,No,100,No,59,No,100,NaN,NaN,No,100,No,100
1866,Target Absent,Lineup,,,NaN,No,20,No,20,Yes,30,No,10,No,60,Yes,30
1867,Target Present,Lineup,pos 1,Yes,81,NaN,NaN,No,100,No,100,No,61,No,100,No,40
1868,Target Present,Showup,,Yes,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1869,Target Absent,Showup,,,NaN,No,50,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1870,Target Absent,Lineup,,,NaN,Yes,66,No,76,No,100,No,51,No,100,Yes,71
1871,Target Absent,Showup,,,NaN,Yes,44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1872,Target Present,Showup,,Yes,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1873,Target Present,Showup,,Yes,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1874,Target Present,Showup,,Yes,70,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
