Subject;Subject_gender;Subject_age;Subject_language;Subject_nationality;Subject_height;Presentation_order;Target;TP_or_TA;SIM_or_SEQ;Selected_image;Response;Identification_yes_or_no;Rejection_yes_or_no;TP_identification;TA_rejection;Confidence;Response_time;Recognise_chosen;Recognise_other;Seq_image1;Seq_image1_choice;Seq_image1_time;Seq_image2;Seq_image2_choice;Seq_image2_time;Seq_image3;Seq_image3_choice;Seq_image3_time;Seq_image4;Seq_image4_choice;Seq_image4_time;Seq_image5;Seq_image5_choice;Seq_image5_time;Seq_image6;Seq_image6_choice;Seq_image6_time;Seq_image7;Seq_image7_choice;Seq_image7_time;Seq_image8;Seq_image8_choice;Seq_image8_time;Sim_row1_image1;Sim_row1_image2;Sim_row1_image3;Sim_row1_image4;Sim_row2_image1;Sim_row2_image2;Sim_row2_image3;Sim_row2_image4;Distance_actual
7;man;24;Finnish;Finland;187;2;T2;TA;SIM;T2_Foil_1.jpg;0;1;0;NA;0;0;12.296;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_6.jpg;T2_Foil_4.jpg;T2_Foil_5.jpg;T2_Foil_1.jpg;T2_Foil_2.jpg;T2_Foil_7.jpg;T2_Foil_3.jpg;T2_Extra_T.jpg;100
7;man;24;Finnish;Finland;187;3;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;95;2.582;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_6.jpg;T3_Foil_1.jpg;T3_Foil_7.jpg;T3_Foil_3.jpg;T3_Correct.jpg;T3_Foil_2.jpg;T3_Foil_5.jpg;T3_Foil_4.jpg;10
7;man;24;Finnish;Finland;187;4;T4;TA;SIM;T4_Foil_5.jpg;0;1;0;NA;0;10;4.306;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_5.jpg;T4_Foil_2.jpg;T4_Extra.jpg;T4_Foil_7.jpg;T4_Foil_3.jpg;T4_Foil_6.jpg;T4_Foil_4.jpg;T4_Foil_1.jpg;45
8;woman;26;Finnish;Finland;173;1;T3;TA;SIM;no image chosen;1;0;1;NA;1;75;17.302;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_2.jpg;T3_Foil_6.jpg;T3_Foil_5.jpg;T3_Foil_7.jpg;T3_Extra.jpg;T3_Foil_3.jpg;T3_Foil_4.jpg;T3_Foil_1.jpg;15
8;woman;26;Finnish;Finland;173;2;T1;TP;SIM;T1_Correct.jpg;1;1;0;1;NA;10;28.378;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_5.jpg;T1_Foil_3.jpg;T1_Foil_2.jpg;T1_Foil_6.jpg;T1_Correct.jpg;T1_Foil_4.jpg;T1_Foil_7.jpg;T1_Foil_1.jpg;25
8;woman;26;Finnish;Finland;173;3;T4;TA;SIM;T4_Foil_5.jpg;0;1;0;NA;0;4;10.603;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_7.jpg;T4_Foil_2.jpg;T4_Foil_1.jpg;T4_Foil_6.jpg;T4_Extra.jpg;T4_Foil_5.jpg;T4_Foil_4.jpg;T4_Foil_3.jpg;70
8;woman;26;Finnish;Finland;173;4;T2;TA;SIM;T2_Foil_4.jpg;0;1;0;NA;0;4;13.42;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_2.jpg;T2_Foil_4.jpg;T2_Foil_1.jpg;T2_Foil_5.jpg;T2_Foil_6.jpg;T2_Foil_3.jpg;T2_Foil_7.jpg;T2_Extra_T.jpg;90
9;woman;25;Finnish;Finland;164;1;T3;TA;SEQ;no image chosen;1;0;1;NA;1;100;10.315;0;0;T3_Foil_2.jpg;0;1.631;T3_Foil_3.jpg;0;2.252;T3_Foil_1.jpg;0;1.104;T3_Foil_5.jpg;0;0.986;T3_Foil_4.jpg;0;1.067;T3_Foil_7.jpg;0;1.186;T3_Extra.jpg;0;0.926;T3_Foil_6.jpg;0;1.163;NA;NA;NA;NA;NA;NA;NA;NA;5
9;woman;25;Finnish;Finland;164;2;T1;TP;SEQ;no image chosen;0;0;1;0;NA;100;8.304;0;0;T1_Foil_3.jpg;0;1.803;T1_Foil_7.jpg;0;0.771;T1_Foil_6.jpg;0;0.913;T1_Foil_1.jpg;0;0.938;T1_Foil_4.jpg;0;1.091;T1_Foil_5.jpg;0;0.961;T1_Foil_2.jpg;0;0.937;T1_Correct.jpg;0;0.89;NA;NA;NA;NA;NA;NA;NA;NA;30
9;woman;25;Finnish;Finland;164;3;T4;TA;SEQ;T4_Foil_5.jpg;0;1;0;NA;0;20;3.756;0;0;T4_Foil_5.jpg;1;3.756;T4_Foil_2.jpg;0;0;T4_Extra.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Foil_7.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_3.jpg;0;0;T4_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;60
9;woman;25;Finnish;Finland;164;4;T2;TA;SEQ;T2_Foil_4.jpg;0;1;0;NA;0;5;20.386;0;0;T2_Foil_1.jpg;0;6.057;T2_Foil_3.jpg;0;8.705;T2_Foil_6.jpg;0;3.536;T2_Foil_4.jpg;1;2.088;T2_Foil_5.jpg;0;0;T2_Extra_T.jpg;0;0;T2_Foil_2.jpg;0;0;T2_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;110
10;woman;12;Finnish;Finland;145;1;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;93;8.907;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_3.jpg;T3_Correct.jpg;T3_Foil_4.jpg;T3_Foil_5.jpg;T3_Foil_7.jpg;T3_Foil_6.jpg;T3_Foil_1.jpg;T3_Foil_2.jpg;20
10;woman;12;Finnish;Finland;145;2;T1;TP;SIM;T1_Foil_2.jpg;0;1;0;0;NA;75;13.935;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_3.jpg;T1_Foil_5.jpg;T1_Foil_4.jpg;T1_Foil_7.jpg;T1_Correct.jpg;T1_Foil_6.jpg;T1_Foil_1.jpg;T1_Foil_2.jpg;35
10;woman;12;Finnish;Finland;145;3;T4;TP;SIM;T4_Foil_4.jpg;0;1;0;0;NA;0;3.146;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_2.jpg;T4_Foil_4.jpg;T4_Foil_3.jpg;T4_Foil_7.jpg;T4_Foil_1.jpg;T4_Foil_5.jpg;T4_Foil_6.jpg;T4_Correct.jpg;50
10;woman;12;Finnish;Finland;145;4;T2;TA;SIM;T2_Extra_T.jpg;0;1;0;NA;0;81;9.688;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Extra_T.jpg;T2_Foil_3.jpg;T2_Foil_1.jpg;T2_Foil_7.jpg;T2_Foil_4.jpg;T2_Foil_5.jpg;T2_Foil_6.jpg;T2_Foil_2.jpg;80
11;woman;15;Finnish;Finland;163;1;T3;TA;SIM;no image chosen;1;0;1;NA;1;100;7.677;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_4.jpg;T3_Foil_7.jpg;T3_Foil_2.jpg;T3_Foil_3.jpg;T3_Foil_6.jpg;T3_Foil_1.jpg;T3_Foil_5.jpg;T3_Extra.jpg;10
11;woman;15;Finnish;Finland;163;2;T1;TA;SIM;no image chosen;1;0;1;NA;1;49;14.191;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_4.jpg;T1_Foil_1.jpg;T1_Foil_6.jpg;T1_Foil_3.jpg;T1_Foil_5.jpg;T1_Foil_7.jpg;T1_Extra.jpg;T1_Foil_2.jpg;40
11;woman;15;Finnish;Finland;163;4;T2;TA;SIM;no image chosen;1;0;1;NA;1;100;16.382;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_4.jpg;T2_Foil_6.jpg;T2_Foil_1.jpg;T2_Foil_7.jpg;T2_Extra_T.jpg;T2_Foil_5.jpg;T2_Foil_3.jpg;T2_Foil_2.jpg;100
12;woman;30;Finnish;Finland;170;1;T4;TP;SEQ;T4_Foil_7.jpg;0;1;0;0;NA;83;3.821;0;0;T4_Correct.jpg;0;2.102;T4_Foil_7.jpg;1;1.719;T4_Foil_3.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_2.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;60
12;woman;30;Finnish;Finland;170;2;T1;TP;SEQ;T1_Correct.jpg;1;1;0;1;NA;33;8.946;0;0;T1_Foil_6.jpg;0;1.285;T1_Foil_2.jpg;0;0.972;T1_Foil_5.jpg;0;0.842;T1_Foil_1.jpg;0;0.949;T1_Foil_7.jpg;0;2.312;T1_Foil_3.jpg;0;0.795;T1_Foil_4.jpg;0;0.652;T1_Correct.jpg;1;1.139;NA;NA;NA;NA;NA;NA;NA;NA;30
12;woman;30;Finnish;Finland;170;3;T3;TP;SEQ;T3_Correct.jpg;1;1;0;1;NA;100;2.331;0;0;T3_Foil_5.jpg;0;1.334;T3_Correct.jpg;1;0.997;T3_Foil_1.jpg;0;0;T3_Foil_2.jpg;0;0;T3_Foil_6.jpg;0;0;T3_Foil_4.jpg;0;0;T3_Foil_3.jpg;0;0;T3_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;5
13;woman;49;Finnish;Finland;174;1;T2;TA;SEQ;no image chosen;1;0;1;NA;1;0;17.989;0;0;T2_Extra_T.jpg;0;10.448;T2_Foil_5.jpg;0;1.991;T2_Foil_1.jpg;0;1.032;T2_Foil_2.jpg;0;1.47;T2_Foil_7.jpg;0;0.782;T2_Foil_4.jpg;0;0.772;T2_Foil_3.jpg;0;0.735;T2_Foil_6.jpg;0;0.759;NA;NA;NA;NA;NA;NA;NA;NA;80
13;woman;49;Finnish;Finland;174;2;T4;TP;SEQ;T4_Foil_4.jpg;0;1;0;0;NA;58;1.757;0;0;T4_Foil_4.jpg;1;1.757;T4_Foil_2.jpg;0;0;T4_Foil_7.jpg;0;0;T4_Correct.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;50
13;woman;49;Finnish;Finland;174;3;T1;TA;SEQ;no image chosen;1;0;1;NA;1;52;9.029;0;0;T1_Foil_3.jpg;0;3.943;T1_Foil_7.jpg;0;0.817;T1_Foil_2.jpg;0;0.652;T1_Foil_4.jpg;0;0.783;T1_Foil_5.jpg;0;0.676;T1_Extra.jpg;0;0.735;T1_Foil_1.jpg;0;0.711;T1_Foil_6.jpg;0;0.712;NA;NA;NA;NA;NA;NA;NA;NA;35
13;woman;49;Finnish;Finland;174;4;T3;TA;SEQ;no image chosen;1;0;1;NA;1;50;10.775;0;0;T3_Foil_1.jpg;0;3.672;T3_Foil_4.jpg;0;0.749;T3_Foil_3.jpg;0;0.615;T3_Extra.jpg;0;0.844;T3_Foil_2.jpg;0;1.459;T3_Foil_6.jpg;0;0.722;T3_Foil_7.jpg;0;0.735;T3_Foil_5.jpg;0;1.979;NA;NA;NA;NA;NA;NA;NA;NA;20
14;man;11;Finnish;Finland;135;1;T2;TP;SEQ;T2_Foil_7.jpg;0;1;0;0;NA;100;16.111;0;0;T2_Foil_7.jpg;1;16.111;T2_Foil_5.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Correct.jpg;0;0;T2_Foil_1.jpg;0;0;T2_Foil_2.jpg;0;0;T2_Foil_4.jpg;0;0;T2_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;100
14;man;11;Finnish;Finland;135;2;T4;TP;SEQ;T4_Foil_1.jpg;0;1;0;0;NA;53;3.75;0;0;T4_Foil_1.jpg;1;3.75;T4_Foil_6.jpg;0;0;T4_Foil_3.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_2.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Correct.jpg;0;0;T4_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;45
14;man;11;Finnish;Finland;135;3;T1;TP;SEQ;T1_Foil_1.jpg;0;1;0;0;NA;67;13.988;0;0;T1_Foil_6.jpg;0;2.776;T1_Foil_7.jpg;0;2.821;T1_Correct.jpg;0;4.857;T1_Foil_1.jpg;1;3.534;T1_Foil_3.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;40
14;man;11;Finnish;Finland;135;4;T3;TA;SEQ;no image chosen;1;0;1;NA;1;100;12.825;0;0;T3_Foil_6.jpg;0;5.329;T3_Foil_2.jpg;0;1.269;T3_Foil_1.jpg;0;0.854;T3_Foil_7.jpg;0;1.068;T3_Foil_3.jpg;0;1.34;T3_Foil_4.jpg;0;0.889;T3_Extra.jpg;0;1.186;T3_Foil_5.jpg;0;0.89;NA;NA;NA;NA;NA;NA;NA;NA;10
15;man;12;Finnish;Finland;142;1;T4;TP;SIM;T4_Correct.jpg;1;1;0;1;NA;61;15.864;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_2.jpg;T4_Foil_6.jpg;T4_Foil_7.jpg;T4_Foil_1.jpg;T4_Foil_3.jpg;T4_Correct.jpg;T4_Foil_5.jpg;T4_Foil_4.jpg;70
15;man;12;Finnish;Finland;142;2;T3;TP;SIM;T3_Correct.jpg;1;1;0;1;NA;78;3.096;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_7.jpg;T3_Foil_6.jpg;T3_Foil_3.jpg;T3_Foil_4.jpg;T3_Correct.jpg;T3_Foil_1.jpg;T3_Foil_2.jpg;T3_Foil_5.jpg;15
15;man;12;Finnish;Finland;142;3;T2;TA;SIM;T2_Foil_4.jpg;0;1;0;NA;0;41;5.723;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_5.jpg;T2_Foil_2.jpg;T2_Extra_T.jpg;T2_Foil_6.jpg;T2_Foil_1.jpg;T2_Foil_4.jpg;T2_Foil_3.jpg;T2_Foil_7.jpg;90
15;man;12;Finnish;Finland;142;4;T1;TA;SIM;T1_Foil_4.jpg;0;1;0;NA;0;55;9.461;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_2.jpg;T1_Foil_3.jpg;T1_Foil_1.jpg;T1_Foil_7.jpg;T1_Foil_4.jpg;T1_Foil_6.jpg;T1_Foil_5.jpg;T1_Extra.jpg;25
16;woman;14;Finnish;Finland;157;1;T4;TA;SEQ;T4_Foil_2.jpg;0;1;0;NA;0;61;11.55;0;0;T4_Foil_7.jpg;0;5.707;T4_Foil_2.jpg;1;5.843;T4_Foil_5.jpg;0;0;T4_Foil_3.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Extra.jpg;0;0;T4_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;60
16;woman;14;Finnish;Finland;157;2;T3;TA;SEQ;no image chosen;1;0;1;NA;1;85;9.21;0;0;T3_Extra.jpg;0;2.501;T3_Foil_1.jpg;0;1.516;T3_Foil_3.jpg;0;0.983;T3_Foil_2.jpg;0;0.877;T3_Foil_7.jpg;0;0.889;T3_Foil_5.jpg;0;0.937;T3_Foil_6.jpg;0;0.736;T3_Foil_4.jpg;0;0.771;NA;NA;NA;NA;NA;NA;NA;NA;5
16;woman;14;Finnish;Finland;157;3;T2;TA;SEQ;T2_Foil_6.jpg;0;1;0;NA;0;51;3.993;0;0;T2_Foil_6.jpg;1;3.993;T2_Foil_2.jpg;0;0;T2_Extra_T.jpg;0;0;T2_Foil_4.jpg;0;0;T2_Foil_5.jpg;0;0;T2_Foil_7.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Foil_1.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;110
16;woman;14;Finnish;Finland;157;4;T1;TP;SEQ;T1_Foil_2.jpg;0;1;0;0;NA;33;6.093;0;0;T1_Foil_1.jpg;0;1.85;T1_Correct.jpg;0;1.066;T1_Foil_3.jpg;0;1.15;T1_Foil_2.jpg;1;2.027;T1_Foil_5.jpg;0;0;T1_Foil_4.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;30
17;woman;12;Finnish;Finland;150;1;T4;TA;SEQ;T4_Foil_1.jpg;0;1;0;NA;0;54;13.929;0;0;T4_Foil_1.jpg;1;13.929;T4_Foil_7.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Foil_2.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Extra.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_3.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;50
17;woman;12;Finnish;Finland;150;2;T3;TA;SEQ;no image chosen;1;0;1;NA;1;45;15.816;0;0;T3_Foil_2.jpg;0;2.74;T3_Foil_7.jpg;0;3.677;T3_Foil_5.jpg;0;2.108;T3_Foil_3.jpg;0;1.257;T3_Extra.jpg;0;2.181;T3_Foil_1.jpg;0;1.624;T3_Foil_4.jpg;0;1.15;T3_Foil_6.jpg;0;1.079;NA;NA;NA;NA;NA;NA;NA;NA;20
17;woman;12;Finnish;Finland;150;3;T2;TP;SEQ;T2_Correct.jpg;1;1;0;1;NA;38;7.073;0;0;T2_Correct.jpg;1;7.073;T2_Foil_2.jpg;0;0;T2_Foil_7.jpg;0;0;T2_Foil_3.jpg;0;0;T2_Foil_1.jpg;0;0;T2_Foil_5.jpg;0;0;T2_Foil_4.jpg;0;0;T2_Foil_6.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;80
17;woman;12;Finnish;Finland;150;4;T1;TP;SEQ;no image chosen;0;0;1;0;NA;41;14.111;0;0;T1_Foil_2.jpg;0;1.7;T1_Correct.jpg;0;1.316;T1_Foil_6.jpg;0;1.279;T1_Foil_4.jpg;0;2.252;T1_Foil_7.jpg;0;3.309;T1_Foil_1.jpg;0;1.019;T1_Foil_3.jpg;0;2.299;T1_Foil_5.jpg;0;0.937;NA;NA;NA;NA;NA;NA;NA;NA;35
18;man;35;Finnish;Finland;178;1;T4;TP;SEQ;no image chosen;0;0;1;0;NA;13;28.508;0;0;T4_Foil_5.jpg;0;7.881;T4_Foil_2.jpg;0;6.758;T4_Foil_4.jpg;0;4.076;T4_Foil_3.jpg;0;1.527;T4_Correct.jpg;0;0.972;T4_Foil_1.jpg;0;1.528;T4_Foil_6.jpg;0;0.924;T4_Foil_7.jpg;0;4.842;NA;NA;NA;NA;NA;NA;NA;NA;45
18;man;35;Finnish;Finland;178;2;T3;TA;SEQ;no image chosen;1;0;1;NA;1;70;19.485;0;0;T3_Foil_1.jpg;0;2.211;T3_Foil_2.jpg;0;1.73;T3_Foil_7.jpg;0;5.258;T3_Foil_5.jpg;0;1.966;T3_Foil_6.jpg;0;1.801;T3_Foil_3.jpg;0;1.945;T3_Extra.jpg;0;2.688;T3_Foil_4.jpg;0;1.886;NA;NA;NA;NA;NA;NA;NA;NA;10
18;man;35;Finnish;Finland;178;3;T2;TP;SEQ;no image chosen;0;0;1;0;NA;0;22.484;0;0;T2_Foil_2.jpg;0;8.304;T2_Foil_3.jpg;0;1.374;T2_Foil_5.jpg;0;1.493;T2_Foil_7.jpg;0;1.599;T2_Foil_4.jpg;0;2.383;T2_Foil_1.jpg;0;4.416;T2_Correct.jpg;0;1.957;T2_Foil_6.jpg;0;0.958;NA;NA;NA;NA;NA;NA;NA;NA;100
18;man;35;Finnish;Finland;178;4;T1;TP;SEQ;T1_Correct.jpg;1;1;0;1;NA;28;11.498;0;0;T1_Foil_4.jpg;0;2.934;T1_Foil_1.jpg;0;5.697;T1_Correct.jpg;1;2.867;T1_Foil_6.jpg;0;0;T1_Foil_2.jpg;0;0;T1_Foil_3.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;40
19;woman;58;Finnish;Finland;165;1;T1;TP;SIM;T1_Foil_5.jpg;0;1;0;0;NA;80;6.226;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T1_Foil_5.jpg;T1_Foil_4.jpg;T1_Foil_1.jpg;T1_Correct.jpg;T1_Foil_7.jpg;T1_Foil_3.jpg;T1_Foil_2.jpg;T1_Foil_6.jpg;40
19;woman;58;Finnish;Finland;165;2;T2;TP;SIM;no image chosen;0;0;1;0;NA;55;30.077;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T2_Foil_6.jpg;T2_Foil_5.jpg;T2_Foil_1.jpg;T2_Foil_7.jpg;T2_Foil_2.jpg;T2_Foil_4.jpg;T2_Correct.jpg;T2_Foil_3.jpg;100
19;woman;58;Finnish;Finland;165;3;T3;TA;SIM;T3_Foil_1.jpg;0;1;0;NA;0;72;5.417;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T3_Foil_1.jpg;T3_Foil_5.jpg;T3_Foil_2.jpg;T3_Foil_3.jpg;T3_Extra.jpg;T3_Foil_7.jpg;T3_Foil_6.jpg;T3_Foil_4.jpg;10
19;woman;58;Finnish;Finland;165;4;T4;TA;SIM;T4_Foil_1.jpg;0;1;0;NA;0;57;12.329;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;T4_Foil_7.jpg;T4_Foil_6.jpg;T4_Foil_5.jpg;T4_Foil_1.jpg;T4_Foil_3.jpg;T4_Foil_4.jpg;T4_Extra.jpg;T4_Foil_2.jpg;45
20;woman;47;Finnish;Finland;169;1;T1;TP;SEQ;T1_Foil_6.jpg;0;1;0;0;NA;51;19.78;0;0;T1_Foil_1.jpg;0;4.669;T1_Foil_4.jpg;0;3.044;T1_Foil_6.jpg;1;12.067;T1_Foil_3.jpg;0;0;T1_Foil_7.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Correct.jpg;0;0;T1_Foil_2.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;70
20;woman;47;Finnish;Finland;169;2;T2;TP;SEQ;no image chosen;0;0;1;0;NA;0;20.372;0;0;T2_Foil_3.jpg;0;1.819;T2_Foil_4.jpg;0;1.054;T2_Foil_5.jpg;0;5.667;T2_Correct.jpg;0;8.065;T2_Foil_7.jpg;0;0.888;T2_Foil_1.jpg;0;1.232;T2_Foil_2.jpg;0;0.841;T2_Foil_6.jpg;0;0.806;NA;NA;NA;NA;NA;NA;NA;NA;15
20;woman;47;Finnish;Finland;169;3;T3;TP;SEQ;T3_Foil_6.jpg;0;1;0;0;NA;28;10.893;0;0;T3_Foil_1.jpg;0;9.341;T3_Foil_6.jpg;1;1.552;T3_Foil_5.jpg;0;0;T3_Foil_7.jpg;0;0;T3_Foil_2.jpg;0;0;T3_Correct.jpg;0;0;T3_Foil_3.jpg;0;0;T3_Foil_4.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;90
20;woman;47;Finnish;Finland;169;4;T4;TP;SEQ;T4_Foil_7.jpg;0;1;0;0;NA;0;6.046;0;0;T4_Foil_7.jpg;1;6.046;T4_Foil_3.jpg;0;0;T4_Foil_5.jpg;0;0;T4_Foil_1.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Correct.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Foil_2.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;25
21;man;44;Swedish;Sweden;191;1;T3;TP;SEQ;T3_Foil_6.jpg;0;1;0;0;NA;50;31.335;0;0;T3_Correct.jpg;0;11.252;T3_Foil_6.jpg;1;20.083;T3_Foil_3.jpg;0;0;T3_Foil_5.jpg;0;0;T3_Foil_1.jpg;0;0;T3_Foil_2.jpg;0;0;T3_Foil_4.jpg;0;0;T3_Foil_7.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;100
21;man;44;Swedish;Sweden;191;2;T1;TP;SEQ;T1_Foil_2.jpg;0;1;0;0;NA;70;9.591;0;0;T1_Foil_7.jpg;0;4.341;T1_Foil_2.jpg;1;5.25;T1_Foil_1.jpg;0;0;T1_Foil_6.jpg;0;0;T1_Foil_4.jpg;0;0;T1_Foil_5.jpg;0;0;T1_Foil_3.jpg;0;0;T1_Correct.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;45
21;man;44;Swedish;Sweden;191;3;T4;TP;SEQ;T4_Foil_7.jpg;0;1;0;0;NA;71;8.64;0;0;T4_Foil_2.jpg;0;3.348;T4_Foil_3.jpg;0;1.481;T4_Foil_7.jpg;1;3.811;T4_Foil_1.jpg;0;0;T4_Correct.jpg;0;0;T4_Foil_6.jpg;0;0;T4_Foil_4.jpg;0;0;T4_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;40
21;man;44;Swedish;Sweden;191;4;T2;TA;SEQ;T2_Extra_T.jpg;0;1;0;NA;0;88;12.104;0;0;T2_Foil_4.jpg;0;2.234;T2_Foil_6.jpg;0;2.168;T2_Foil_7.jpg;0;1.197;T2_Foil_1.jpg;0;2.204;T2_Extra_T.jpg;1;4.301;T2_Foil_3.jpg;0;0;T2_Foil_2.jpg;0;0;T2_Foil_5.jpg;0;0;NA;NA;NA;NA;NA;NA;NA;NA;10
22;man;48;Swedish;Finland;179;1;T3;TA;SEQ;no image chosen;1;0;1;NA;1;50;9.195;0;0;T3_Foil_3.jpg;0;2.096;T3_Foil_4.jpg;0;0.722;T3_Foil_5.jpg;0;0.794;T3_Foil_2.jpg;0;1.115;T3_Foil_1.jpg;0;0.877;T3_Foil_6.jpg;0;1.244;T3_Extra.jpg;0;1.114;T3_Foil_7.jpg;0;1.233;NA;NA;NA;NA;NA;NA;NA;NA;80
