ParticipantId,Age,Sex,Ethnicity,Ethnicity2,TimeElapsed,EncodingConditionRaw,EncodingCondition,TargetPresent,Lineup1,Lineup2,Lineup3,Lineup4,Lineup5,Lineup6,Interactors,ParticipantTargetPresent,ParticipantLineupSelection,Accuracy,ParticipantSelection,Confidence,MouseGroup,MissingMouseData,TargetFront,TargetLeft,TargetRight,FrontFiller,LeftFiller,RightFiller,SameTarget,OppTarget,SameFiller,OppFiller,
74ad7ac5-a8df-4519-ae4e-03a5a0648081,34,Male,White or Caucasian,Native American or Alaska Native,243206,2,left,1,2,1,5,3,6,4,1,no,,0,reject,50,Low,0,0.779006597,0.142995731,0.077997672,0.73768707,0.160756272,0.101556658,0.142995731,0.077997672,0.160756272,0.101556658,
93cc3e26-798d-4e2d-9fc4-36f7eb953814,30,Female,White or Caucasian,White American,154197,1,right,0,1,5,2,4,6,3,1,no,,1,reject,60,Low,0,,,,0.671874304,0.18385578,0.144269916,,,0.144269916,0.18385578,
a6f316cb-6e85-4da9-8680-b5e6bda94324,41,Female,White or Caucasian,White American,247425,2,left,0,1,4,5,2,6,3,1,yes,4,0,filler,80,Low,0,,,,0.720461928,0.156203094,0.123334978,,,0.156203094,0.123334978,
410987f3-489b-461b-b826-d7ce6d90dcad,71,Male,White or Caucasian,White American,170768,1,right,1,4,1,2,5,6,3,1,yes,5,1,target,100,High,0,0.417542145,,0.582457855,0.692378598,0.218137352,0.08948405,0.582457855,0,0.08948405,0.218137352,
13cdabfe-4d2f-49dc-8e81-9ad970192bf2,34,Male,White or Caucasian,White American,202963,2,left,1,3,1,4,6,2,5,1,yes,4,1,target,100,Low,0,0.770486342,0.149900067,0.079613591,0.797292673,0.202707327,0,0.149900067,0.079613591,0.202707327,0,
fb116970-77bd-4531-a8c2-42e73b7eee06,31,Male,White or Caucasian,White American,283645,2,left,0,1,6,2,5,3,4,1,no,,1,reject,90,Low,0,,,,0.900901068,0.051719933,0.047378999,,,0.051719933,0.047378999,
d95f71f7-10ac-46d9-9315-70ccf9004870,30,Female,White or Caucasian,White American,572144,1,right,1,4,5,2,6,3,1,1,yes,4,1,target,50,Low,0,0.923395445,,0.076604555,0.720524951,0.16013506,0.11933999,0.076604555,0,0.11933999,0.16013506,
b8d00593-fb36-47be-845b-ed1c083412d2,43,Male,White or Caucasian,White other,317106,1,right,0,5,1,2,3,6,4,1,no,,1,reject,80,Low,0,,,,0.801283905,0.083715773,0.115000322,,,0.115000322,0.083715773,
657cdf30-1c88-4ffb-9569-24804a6b449e,47,Female,Black or African American,Black Caribbean,253825,2,left,0,6,1,4,5,2,3,1,yes,1,0,filler,60,Low,0,,,,0.885848934,0.067139972,0.047011093,,,0.067139972,0.047011093,
8ac62473-375f-4bcf-b762-6c6a48ee32a8,24,Female,White or Caucasian,White American,199410,1,right,1,4,6,1,3,5,2,1,yes,2,1,target,70,High,0,0.470269204,0.093777734,0.435953062,0.599412355,0.223639283,0.176948362,0.435953062,0.093777734,0.176948362,0.223639283,
c95c8460-d0cf-4c86-b614-d4909f55e74b,41,Male,White or Caucasian,White American,195657,1,right,0,3,6,1,5,4,2,1,no,,1,reject,90,High,0,,,,0.677072157,0.097662849,0.225264994,,,0.225264994,0.097662849,
e432488b-81b2-4cf9-a5e5-52b9f8a8b137,28,Male,White or Caucasian,White American,163713,2,left,1,4,6,2,3,1,5,1,yes,2,1,target,100,High,0,0.74137931,0.25862069,,0.78995148,0.197070322,0.012978198,0.25862069,0,0.197070322,0.012978198,
d6caeaad-eda7-4746-aa8c-31611ef5532b,62,Female,White or Caucasian,White American,240577,1,right,1,2,4,6,1,3,5,1,yes,3,1,target,90,High,0,0.331910352,0.334820995,0.333268652,0.67797516,0.143676626,0.178348214,0.333268652,0.334820995,0.178348214,0.143676626,
f58265de-1929-4e09-8dd7-359ce2e11d81,46,Female,White or Caucasian,White American,205861,1,right,1,2,6,5,4,1,3,1,yes,2,1,target,80,Low,0,0.685939553,0.138852387,0.17520806,0.72330251,0.111274064,0.165423426,0.17520806,0.138852387,0.165423426,0.111274064,
f4d0e729-9457-4b07-b5dd-5f8a28e42619,58,Female,White or Caucasian,White American,221457,2,left,1,3,1,2,5,6,4,1,yes,5,1,target,90,Low,0,0.946927374,0.053072626,,0.84225953,0.15774047,0,0.053072626,0,0.15774047,0,
96b3077c-fdbc-49bc-acc4-3596d27ad41b,20,Female,White or Caucasian,White American,171904,2,left,0,3,5,4,6,1,2,1,no,,1,reject,100,Low,0,,,,0.969353484,0.030646516,0,,,0.030646516,0,
ed73490f-41db-402d-b915-a64b7491aa2e,37,Male,White or Caucasian,White American,191778,2,left,0,3,1,2,6,4,5,1,no,,1,reject,90,High,0,,,,0.584329551,0.254250327,0.161420121,,,0.254250327,0.161420121,
fc1cbba6-42d4-43db-bb8e-77a32b1c757e,35,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,276961,1,right,1,4,3,1,5,6,2,1,yes,6,0,filler,90,High,0,0.576507416,0.058507863,0.364984721,0.542547174,0.164831848,0.292620978,0.364984721,0.058507863,0.292620978,0.164831848,
a61ffcd3-dd04-46ad-abf8-df8e1c6cc69a,34,Female,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Indian,250935,2,left,0,3,1,4,5,2,6,1,no,,1,reject,80,Low,0,,,,0.655504918,0.079337916,0.265157165,,,0.079337916,0.265157165,
5562bfb4-0a4b-4fba-9316-c0055b5095ed,28,Male,White or Caucasian,White American,196394,1,right,1,2,3,1,5,4,6,1,yes,6,1,target,100,High,0,0.597497594,,0.402502406,0.520760495,0.090670687,0.388568818,0.402502406,0,0.388568818,0.090670687,
c7f07f80-a3ed-4b7b-b097-3f87c23c0ce8,36,Male,White or Caucasian,White American,181952,1,right,1,1,6,5,3,2,4,1,yes,2,1,target,100,High,0,0.270177665,0.010532995,0.71928934,0.55160205,0.179433443,0.268964507,0.71928934,0.010532995,0.268964507,0.179433443,
4ddbf671-50e9-4ce1-9b89-78f1e0031274,31,Male,White or Caucasian,White American,197991,2,left,0,2,5,6,1,3,4,1,no,,1,reject,100,Low,0,,,,0.676352037,0.184717269,0.138930694,,,0.184717269,0.138930694,
d7dc1dd0-8a3e-4ef0-b055-fb0e2d4219c5,33,Female,"Hispanic, Latino or Spanish",Hispanic or Latino,215226,1,right,1,3,2,6,4,1,5,1,yes,3,1,target,90,Low,0,0.565777369,0.21629357,0.217929061,0.643741864,0.180807972,0.175450164,0.217929061,0.21629357,0.175450164,0.180807972,
1f8181d7-7f1a-4689-8397-2beda7c07127,46,Male,"South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan)",Asian Indian,372162,2,left,1,5,6,4,1,2,3,1,yes,2,1,target,40,High,0,0.135595714,0.838378238,0.026026049,0.485078194,0.433249706,0.0816721,0.838378238,0.026026049,0.433249706,0.0816721,
6aec208f-1851-4068-9464-233dec737d84,36,Male,White or Caucasian,White American,203514,1,right,1,3,4,6,1,2,5,1,yes,3,1,target,90,High,0,0.794123909,0.106450926,0.099425165,0.667539929,0.108659408,0.223800663,0.099425165,0.106450926,0.223800663,0.108659408,
d80b2728-501b-45ef-a4bf-090b891b86f3,31,Female,Black or African American,Black African,251106,1,right,0,6,4,3,5,1,2,1,no,,1,reject,100,High,0,,,,0.759187396,0.002208034,0.23860457,,,0.23860457,0.002208034,
07a6a007-6cc8-4eb4-8bf9-0334eb45476a,42,Male,White or Caucasian,White American,290017,2,left,0,4,5,1,3,2,6,1,no,,1,reject,90,Low,0,,,,0.860366129,0.09473501,0.04489886,,,0.09473501,0.04489886,
c25e628e-c70a-4c7c-b535-8b47746961d1,25,Male,Black or African American,White American,317865,1,right,0,6,3,1,4,5,2,1,yes,1,0,filler,70,High,0,,,,0.558891457,0.210908689,0.230199854,,,0.230199854,0.210908689,
7eda056a-6f60-456b-922e-4c2b86c44a1a,38,Female,White or Caucasian,White American,209391,2,left,1,4,3,6,2,1,5,1,yes,3,1,target,90,Low,0,1,,,0.802043902,0.101772015,0.096184083,0,0,0.101772015,0.096184083,
14953262-1274-4b4c-b07d-de0c5fb8db21,68,Female,White or Caucasian,White American,200163,2,left,0,6,1,2,4,3,5,1,no,,1,reject,70,Low,0,,,,0.806694619,0.036525726,0.156779655,,,0.036525726,0.156779655,
ddc3cdfd-a3a2-4147-86ed-26736f306266,31,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,327174,1,right,0,1,6,4,3,5,2,1,yes,1,0,filler,50,High,0,,,,0.578985004,0.195280087,0.225734909,,,0.225734909,0.195280087,
11d08174-af62-46fc-a25f-466f18f1aad9,42,Female,White or Caucasian,White American,282937,1,right,0,4,2,3,6,1,5,1,no,,1,reject,100,High,0,,,,0.582624657,0.165445118,0.251930225,,,0.251930225,0.165445118,
b18bae31-a4e4-4684-a9ba-639a0247d426,32,Female,Black or African American,Black African,281622,2,left,1,4,5,3,2,6,1,1,no,,0,reject,60,Low,0,0.915003408,0.075260442,0.00973615,0.731320193,0.098372244,0.170307563,0.075260442,0.00973615,0.098372244,0.170307563,
510be637-b2a2-4006-a338-2ac03ef19fe9,44,Male,White or Caucasian,White American,398840,1,right,1,3,5,6,1,4,2,1,yes,3,1,target,100,High,0,0.074880725,0.001598282,0.923520992,0.506986559,0.107897883,0.385115558,0.923520992,0.001598282,0.385115558,0.107897883,
4fb76878-4a9e-4ee7-bb4c-c08dd7f648c9,25,Female,"Hispanic, Latino or Spanish",Hispanic or Latino,396159,2,left,1,6,3,1,2,5,4,1,yes,1,1,target,100,Low,0,0.682285714,0.236761905,0.080952381,0.817095784,0.148988657,0.033915559,0.236761905,0.080952381,0.148988657,0.033915559,
90e1e9a3-293f-4bb7-965f-03aa37870c13,42,Male,White or Caucasian,White American,245592,1,right,1,6,3,2,4,1,5,1,yes,1,1,target,90,Low,0,0.522751941,0.257410036,0.219838023,0.923637141,0,0.076362859,0.219838023,0.257410036,0.076362859,0,
32cdea5f-2927-4f04-a03b-3a3ad6362e9f,36,Male,White or Caucasian,White American,157886,2,left,1,3,6,1,5,2,4,1,yes,2,1,target,50,Low,0,,,,0.94586215,0.037728973,0.016408877,0,0,0.037728973,0.016408877,
88b700b1-5a7a-4884-bba1-d7f1b29cd194,55,Male,White or Caucasian,White American,202103,2,left,1,5,3,4,6,2,1,1,yes,4,1,target,90,High,0,0.579897785,0.420102215,0,0.597267628,0.18114444,0.221587932,0.420102215,0,0.18114444,0.221587932,
6144f480-a835-440e-aede-75db3bae747d,47,Male,White or Caucasian,White American,196837,1,right,1,6,4,3,1,5,2,1,yes,1,1,target,80,High,0,0.498220904,0.071756857,0.430022239,0.644717686,0.170756909,0.184525405,0.430022239,0.071756857,0.184525405,0.170756909,
33e6898b-6c52-4188-998f-878d1d7b8d8b,25,Female,Black or African American,Black African,223052,2,left,0,2,3,5,1,4,6,1,yes,1,0,filler,80,High,0,,,,0.54315351,0.197994765,0.258851725,,,0.197994765,0.258851725,
755ef6a9-a90e-451f-a74e-e0ac8c5904dd,38,Female,"East Asian (e.g., Chinese, Japanese, Korean)",Other ethnic,236211,1,right,1,1,6,5,4,2,3,1,yes,2,1,target,100,High,0,0.713138267,0.110011474,0.176850258,0.548069008,0.200480217,0.251450775,0.176850258,0.110011474,0.251450775,0.200480217,
3ec9ecd9-23ca-4458-a40e-2634b9498132,33,Male,White or Caucasian,White American,191616,2,left,0,6,4,1,5,2,3,1,no,,1,reject,90,Low,0,,,,0.91287383,0.085807652,0.001318519,,,0.085807652,0.001318519,
ea08535f-16eb-4acb-88e5-060955d0c0aa,33,Male,Black or African American,White American,1512482,1,right,0,6,5,4,2,3,1,1,yes,4,0,filler,80,Low,0,,,,0.876229956,0.072282793,0.051487251,,,0.051487251,0.072282793,
ca663008-e8c6-46cc-b3a8-765e48937a54,30,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,162675,1,right,0,1,5,3,4,2,6,1,no,,1,reject,70,Low,0,,,,0.673981456,0.326018544,0,,,0,0.326018544,
1a8c4568-dbd9-45dd-bb7b-fdb3a0b8f07c,32,Female,White or Caucasian,White American,237955,2,left,0,6,4,3,1,5,2,1,no,,1,reject,50,Low,0,,,,0.971130411,0.028869589,0,,,0.028869589,0,
d246d973-efa5-428e-a573-adb3380b9b2f,21,Male,White or Caucasian,White American,152723,2,left,1,4,6,5,2,1,3,1,yes,2,1,target,70,Low,0,,,,0.902223331,0.097776669,0,0,0,0.097776669,0,
2f33fbd3-fa27-4382-aa3e-e178b13e7e92,39,Female,White or Caucasian,White American,279693,1,right,1,6,5,3,1,4,2,1,yes,1,1,target,60,High,0,0.615021311,0.185001728,0.199976961,0.638682685,0.128541054,0.232776261,0.199976961,0.185001728,0.232776261,0.128541054,
8814cf71-cc5d-4ece-9114-aa03415e27d0,24,Female,White or Caucasian,White American,237539,1,right,0,2,5,3,1,6,4,1,no,,1,reject,80,High,0,,,,0.69163178,0.148914109,0.159454112,,,0.159454112,0.148914109,
4ee12445-a93e-4a90-ab5b-9a49abecc460,42,Male,"East Asian (e.g., Chinese, Japanese, Korean)",White American,169089,2,left,0,5,4,3,6,1,2,1,yes,6,0,filler,60,High,0,,,,0.479814497,0.294873411,0.225312091,,,0.294873411,0.225312091,
b9f72819-17ec-40f8-ac12-a5a2cf9d48cb,37,Female,White or Caucasian,White American,200180,2,left,0,2,5,4,3,1,6,1,no,,1,reject,100,Low,0,,,,0.72147889,0.160726337,0.117794773,,,0.160726337,0.117794773,
abd21197-ef97-4a7d-87bf-d1c37e399eca,28,Male,White or Caucasian,White American,209475,1,right,1,2,5,3,1,6,4,1,no,,0,reject,70,High,0,0.327827828,0.111277945,0.560894228,0.536865871,0.139569267,0.323564863,0.560894228,0.111277945,0.323564863,0.139569267,
f1bfa540-5c0d-4434-a6a8-2604449e69d5,26,Female,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,184336,1,right,0,4,5,1,3,6,2,1,yes,2,0,filler,50,Low,0,,,,0.783580266,0.199188694,0.01723104,,,0.01723104,0.199188694,
9f26cef2-9431-46fc-a972-63cfc83f72cb,25,Male,White or Caucasian,White American,250923,2,left,1,2,4,1,3,5,6,1,yes,6,1,target,80,Low,0,0.582134571,0.282482599,0.135382831,0.79629199,0.14602757,0.057680439,0.282482599,0.135382831,0.14602757,0.057680439,
2e86535d-7737-4cc7-af39-ea1680b815f4,26,Female,White or Caucasian,White American,182506,1,right,0,6,2,5,4,1,3,1,yes,6,0,filler,70,High,0,,,,0.632142775,0.154052842,0.213804383,,,0.213804383,0.154052842,
3f430da9-fbf1-4368-b6dc-fdb329ed7079,32,Male,White or Caucasian,White American,159523,2,left,1,2,6,1,4,3,5,1,yes,2,1,target,100,Low,0,0.559608057,0.300489929,0.139902014,0.589031642,0.117637305,0.293331053,0.300489929,0.139902014,0.117637305,0.293331053,
f3eb7cda-7dda-4d2f-9fe1-e4dfdff12f82,28,Female,White or Caucasian,White American,229937,2,left,0,2,3,1,4,5,6,1,yes,1,0,filler,60,High,0,,,,0.565594678,0.40215009,0.032255232,,,0.40215009,0.032255232,
8c0383d9-bd18-4aa6-a4b7-80eefb96c56a,46,Female,White or Caucasian,White American,215557,1,right,1,1,5,6,3,2,4,1,yes,3,1,target,70,High,0,0.450813323,0.107797573,0.441389104,0.547711534,0.147983856,0.30430461,0.441389104,0.107797573,0.30430461,0.147983856,
9b05de6d-6226-4abf-aa55-f8a80dcb528a,32,Female,White or Caucasian,White American,188820,2,left,0,6,3,1,5,4,2,1,yes,6,0,filler,60,High,0,,,,0.641548243,0.241258398,0.117193359,,,0.241258398,0.117193359,
1c76a657-071c-4f34-ab8e-8f95fb123919,37,Female,White or Caucasian,White American,189453,1,right,1,3,5,4,1,6,2,1,yes,5,1,target,100,High,0,0.721619827,0.159327285,0.119052888,0.64385067,0.088350483,0.267798847,0.119052888,0.159327285,0.267798847,0.088350483,
9d78acf8-9b92-442e-9747-33fa90ab0991,29,Male,White or Caucasian,White American,223113,1,right,1,3,1,5,6,4,2,1,no,,0,reject,20,Low,0,0.640793503,0.247636799,0.111569698,0.714817601,0.119344163,0.165838237,0.111569698,0.247636799,0.165838237,0.119344163,
17b67c5b-83f0-45dd-8261-a2b8ef7ff197,29,Female,White or Caucasian,White American,197216,2,left,1,5,4,6,1,2,3,1,yes,3,1,target,60,Low,0,0.879826951,0.008011537,0.112161513,0.78414414,0.122519232,0.093336628,0.008011537,0.112161513,0.122519232,0.093336628,
fb3a977f-166f-40a9-bca5-3b043dc63112,58,Female,White or Caucasian,White American,261789,1,right,1,5,3,1,4,2,6,1,yes,6,1,target,90,High,0,0.213121029,0.225752124,0.561126847,0.495734405,0.232989946,0.271275649,0.561126847,0.225752124,0.271275649,0.232989946,
4e782828-4825-4aec-ab2f-3fc3ac2ef569,33,Male,"Hispanic, Latino or Spanish",Hispanic or Latino,176500,2,left,0,5,6,2,1,4,3,1,no,,1,reject,30,High,0,,,,0.618878083,0.328044289,0.053077628,,,0.328044289,0.053077628,
d25d5ae4-3749-4499-ac85-419433ab6665,27,Male,White or Caucasian,White American,207273,1,right,1,4,6,5,2,1,3,1,yes,4,0,filler,40,High,0,0.562297533,0.159357089,0.278345378,0.604850185,0.152859518,0.242290296,0.278345378,0.159357089,0.242290296,0.152859518,
bdf0bd1e-5ac5-4ae9-9f4d-7236962c103a,28,Female,White or Caucasian,White American,278412,1,right,1,4,6,1,5,2,3,1,no,,0,reject,100,Low,0,0.937592241,0.050917141,0.011490618,0.745479905,0.098065672,0.156454423,0.011490618,0.050917141,0.156454423,0.098065672,
81a93670-429b-40ec-8d8e-98b8b8eac22d,34,Female,White or Caucasian,White American,173137,2,left,0,5,3,6,1,4,2,1,yes,3,0,filler,40,Low,0,,,,0.685527099,0.079062137,0.235410764,,,0.079062137,0.235410764,
f6bb88e2-7b83-46bc-9674-e3209e7be771,45,Female,Black or African American,Black other,250048,1,right,0,1,4,6,3,5,2,1,yes,5,0,filler,70,Low,0,,,,0.627867676,0.189743901,0.182388424,,,0.182388424,0.189743901,
59ba7cbc-066a-4d83-a303-f94002b1a47a,28,Female,White or Caucasian,White British,204118,2,left,0,6,2,4,5,3,1,1,yes,1,0,filler,80,Low,0,,,,0.879499232,0.120500768,0,,,0.120500768,0,
a0d67691-2b30-43da-bd27-a5e5845d74e6,26,Male,White or Caucasian,White American,145280,1,right,0,2,5,1,4,6,3,1,yes,1,0,filler,70,Low,0,,,,0.940863384,0,0.059136616,,,0.059136616,0,
278dcbd0-2df4-4ad9-8bb2-1b8c12021045,54,Female,White or Caucasian,White American,472627,2,left,1,5,4,3,6,2,1,1,yes,4,1,target,90,Low,0,0.58392658,0.012865597,0.403207822,0.710996396,0.19024601,0.098757594,0.012865597,0.403207822,0.19024601,0.098757594,
5812bdfa-ce9b-407e-aa9a-1ce972c2f8fb,40,Female,White or Caucasian,White American,218846,1,right,1,1,6,2,5,3,4,1,yes,2,1,target,70,High,0,0.496919714,0.186903816,0.316176471,0.567895238,0.196279119,0.235825643,0.316176471,0.186903816,0.235825643,0.196279119,
2e8ea27b-ec94-4c50-85dd-eaa42673145a,34,Female,White or Caucasian,White other,384232,2,left,0,3,6,2,5,1,4,1,no,,1,reject,70,Low,0,,,,0.717269582,0.159295381,0.123435037,,,0.159295381,0.123435037,
5cb8b006-2480-4886-a8dc-38da76b72cad,40,Female,White or Caucasian,White American,200545,1,right,0,4,5,6,2,1,3,1,no,,1,reject,90,High,0,,,,0.780912731,0.017389713,0.201697557,,,0.201697557,0.017389713,
cf9f6f86-4a22-4c50-90e9-43a299d5836d,31,Female,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,163518,2,left,1,5,2,3,4,1,6,1,yes,6,1,target,100,High,0,0.763157895,0.206978119,0.029863986,0.759707801,0.237896272,0.002395927,0.206978119,0.029863986,0.237896272,0.002395927,
be576444-10e5-4f5f-96f6-424bb5a6919d,29,Male,White or Caucasian,White American,170584,1,right,1,1,6,4,5,3,2,1,yes,2,1,target,70,High,0,0.455345306,0.186935037,0.357719658,0.68557555,0.066675047,0.247749403,0.357719658,0.186935037,0.247749403,0.066675047,
95fe0a04-6344-4411-b669-76f7f1ebcb0c,46,Female,White or Caucasian,White American,371525,2,left,1,1,2,4,5,3,6,1,yes,6,1,target,80,High,0,0.628374801,0.219163579,0.15246162,0.611958843,0.240816838,0.147224318,0.219163579,0.15246162,0.240816838,0.147224318,
ca626d44-3757-4661-a17c-f5b976f30e4a,28,Female,White or Caucasian,White American,351977,1,right,0,1,3,4,6,2,5,1,no,,1,reject,60,High,0,,,,0.618446207,0.087131152,0.294422641,,,0.294422641,0.087131152,
d7f3580b-bf6d-40f6-89bc-64386f650cb2,35,Female,White or Caucasian,White American,189901,2,left,0,6,1,5,3,4,2,1,no,,1,reject,90,High,0,,,,0.696629013,0.287658125,0.015712862,,,0.287658125,0.015712862,
11e3d7a1-7738-4dd2-8594-082045339ab9,57,Female,White or Caucasian,White American,244126,1,right,1,2,4,1,6,5,3,1,yes,4,1,target,80,High,0,0.529522941,0.083289885,0.387187174,0.697799683,0.011024748,0.291175569,0.387187174,0.083289885,0.291175569,0.011024748,
582a6bf2-1e8e-4010-b3fd-00760cbfd58d,35,Male,"East Asian (e.g., Chinese, Japanese, Korean)",Chinese,208426,2,left,0,3,2,1,6,4,5,1,no,,1,reject,80,Low,0,,,,0.578664351,0.150487853,0.270847796,,,0.150487853,0.270847796,
26e8b43d-83b8-45e7-bbd7-966e2754d9b1,24,Female,White or Caucasian,White American,230743,1,right,1,4,1,5,2,3,6,1,yes,6,1,target,100,Low,0,0.737876802,,0.262123198,0.688362187,0.197886335,0.113751477,0.262123198,0,0.113751477,0.197886335,
87a96ceb-3961-48ec-a201-2bf716cd02f1,27,Male,White or Caucasian,White American,179461,1,right,0,2,1,4,5,6,3,1,no,,1,reject,90,Low,0,,,,0.929872563,0.011393964,0.058733473,,,0.058733473,0.011393964,
742dd764-5a1d-46cb-81af-80d21d6e8246,26,Male,White or Caucasian,White American,243338,2,left,0,3,1,4,2,5,6,1,yes,4,0,filler,80,Low,0,,,,0.765472769,0.085989923,0.148537308,,,0.085989923,0.148537308,
32437990-85ee-4e4a-8a72-f28a9c8ffc68,19,Female,White or Caucasian,White American,288382,1,right,1,3,1,4,2,5,6,1,yes,6,1,target,80,High,0,0.27186114,0.124514045,0.603624815,0.650122138,0.153381935,0.196495927,0.603624815,0.124514045,0.196495927,0.153381935,
60965f85-c5b1-4d71-8a1b-edcc573fbfe1,21,Female,Black or African American,Black African,222033,1,right,1,1,2,3,5,6,4,1,yes,5,1,target,100,High,0,0.19607744,0.07733913,0.72658343,0.817630388,0.054768293,0.127601319,0.72658343,0.07733913,0.127601319,0.054768293,
3e1c309c-254f-4a6c-add0-c12b4fbfde5f,39,Female,White or Caucasian,White American,186071,2,left,1,1,2,3,5,6,4,1,yes,5,1,target,80,High,0,0.402282786,0.163987887,0.433729327,0.507663323,0.279771206,0.21256547,0.163987887,0.433729327,0.279771206,0.21256547,
25e10aaa-541c-4aa0-9114-a8cca6d3161f,23,Female,White or Caucasian,White American,418362,2,left,1,4,2,6,3,1,5,1,no,,0,reject,80,Low,0,0.617121741,,0.382878259,0.879213037,0.06167959,0.059107373,0,0.382878259,0.06167959,0.059107373,
9755d641-ed75-482d-9db5-57c5414545b1,24,Female,White or Caucasian,White American,189348,1,right,1,2,4,5,6,1,3,1,yes,1,0,filler,50,High,0,0.558396174,0.193489056,0.248114769,0.578426635,0.154349273,0.267224093,0.248114769,0.193489056,0.267224093,0.154349273,
58faabda-335f-4f86-bcdc-4733cb757c12,37,Male,White or Caucasian,White American,606705,2,left,0,5,4,1,6,3,2,1,no,,1,reject,70,Low,0,,,,0.685847427,0.203448946,0.110703627,,,0.203448946,0.110703627,
20b763a6-b2d5-4aa0-80f6-db9b7f5e2d80,24,Male,White or Caucasian,White American,179467,1,right,1,2,3,5,1,4,6,1,yes,1,0,filler,70,Low,0,0.832742579,,0.167257421,0.737947481,0.031812549,0.23023997,0.167257421,0,0.23023997,0.031812549,
3773d79c-23c4-4086-a9a3-1ee9aa6069ee,33,Male,Black or African American,White British,175921,1,right,0,1,6,5,4,3,2,1,yes,1,0,filler,70,Low,0,,,,0.840005711,0.012280702,0.147713587,,,0.147713587,0.012280702,
