ExperimentId,ParticipantId,SexId,Age,EthnicityId,StartDate,EndDate,TrialNumber,"Approximately what percentage of the students in the high school you attended were ""South Asian (e.g., Bangladeshi, Indian, Pakistani, Sri Lankan )"" / ""White""?","How many ""South Asian"" / ""White"") friends did you have in High School?","Approximately what percentage of the people in the neighborhood in which you grew up were ""South Asian"" / ""White""","In an average week's time, approximately how many ""South Asian"" / ""White"" people do you have conversations with?","In your area, how many ""South Asians"" / ""Whites"" do you know on a first name basis who also know you on a first name basis?","Of your nine closest friends, how many are ""South Asian"" / ""White""","How many times have you gone out with or dated a ""South Asian"" / ""White"") person?","Approximately what percentage of the people that you view / interact with on social media are ""South Asian"" / ""White""","Approximately what percentage of the people that you watch in TV programmes / movies are ""South Asian"" / ""White""","The crime video played smoothly (played all the way through, did not buffer etc.)",The sequence of faces was displayed clearly (loaded promptly etc.),"MyRace (""How would you describe YOUR OWN race / ethnicity?"")",ParticipantPerpetrator present (yes/no),Face picked,Confidence,Face1.jpeg,Face2.jpeg,Face3.jpeg,Face4.jpeg,Face5.jpeg,Face6.jpeg,AttentionCheck,Face (.jpeg) picked,Correct,SaidAbsentorPresent,TargetPresent,IDResponse,CrimeWatched,PerpRace,SubjectRace,OwnRace,LineupType,AttentionCheckCorrect,CorrectSubjectRace,Include
258,7f101037-c1de-41c0-8255-37629f7cc2fb,F,18,south_asian,23/03/2018,23/03/2018,1,8,9,7,9,0,2,2,4,9,5,5,Other ethnic,yes,2,60,2,6,5,1,4,3,laptop,6,1,present,yes,perpetrator,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
258,7f101037-c1de-41c0-8255-37629f7cc2fb,F,18,south_asian,23/03/2018,23/03/2018,2,8,9,7,9,0,2,2,4,9,5,5,Other ethnic,yes,6,40,1,4,6,2,5,3,burglary,3,0,present,yes,foil,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
258,7f101037-c1de-41c0-8255-37629f7cc2fb,F,18,south_asian,23/03/2018,23/03/2018,3,8,9,7,9,0,2,2,4,9,5,5,Other ethnic,no,,50,1,2,6,3,4,5,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
258,7f101037-c1de-41c0-8255-37629f7cc2fb,F,18,south_asian,23/03/2018,23/03/2018,4,8,9,7,9,0,2,2,4,9,5,5,Other ethnic,no,,80,4,2,1,5,6,3,car,absent,1,absent,no,reject,car,caucasian,south_asian,otherRace,static,yes,yes,yes
258,7f101037-c1de-41c0-8255-37629f7cc2fb,F,18,south_asian,23/03/2018,23/03/2018,5,8,9,7,9,0,2,2,4,9,5,5,Other ethnic,yes,1,60,5,6,4,2,3,1,laptop,5,0,present,yes,foil,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
258,7f101037-c1de-41c0-8255-37629f7cc2fb,F,18,south_asian,23/03/2018,23/03/2018,6,8,9,7,9,0,2,2,4,9,5,5,Other ethnic,no,,100,4,5,1,6,2,3,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
258,7f101037-c1de-41c0-8255-37629f7cc2fb,F,18,south_asian,23/03/2018,23/03/2018,7,8,9,7,9,0,2,2,4,9,5,5,Other ethnic,no,,100,3,4,5,2,6,1,car,absent,1,absent,no,reject,car,south_asian,south_asian,ownRace,static,yes,yes,yes
258,7f101037-c1de-41c0-8255-37629f7cc2fb,F,18,south_asian,23/03/2018,23/03/2018,8,8,9,7,9,0,2,2,4,9,5,5,Other ethnic,yes,5,50,2,4,3,5,1,6,burglary,1,0,present,yes,foil,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
259,444a8c82-4c3f-4304-9005-f2c9f868f76a,M,21,south_asian,23/03/2018,23/03/2018,1,4,5,5,9,4,2,2,3,7,5,5,Asian Pakistani,yes,4,100,2,1,4,6,5,3,laptop,6,1,present,yes,perpetrator,laptop,south_asian,south_asian,ownRace,interactive,yes,yes,yes
259,444a8c82-4c3f-4304-9005-f2c9f868f76a,M,21,south_asian,23/03/2018,23/03/2018,2,4,5,5,9,4,2,2,3,7,5,5,Asian Pakistani,yes,3,100,3,1,6,4,5,2,burglary,6,1,present,yes,perpetrator,laptop,caucasian,south_asian,otherRace,interactive,no,yes,yes
259,444a8c82-4c3f-4304-9005-f2c9f868f76a,M,21,south_asian,23/03/2018,23/03/2018,3,4,5,5,9,4,2,2,3,7,5,5,Asian Pakistani,yes,3,100,3,2,5,1,6,4,burglary,5,0,present,no,foil,burglary,caucasian,south_asian,otherRace,interactive,yes,yes,yes
259,444a8c82-4c3f-4304-9005-f2c9f868f76a,M,21,south_asian,23/03/2018,23/03/2018,4,4,5,5,9,4,2,2,3,7,5,5,Asian Pakistani,yes,1,70,6,5,1,4,2,3,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,south_asian,ownRace,interactive,yes,yes,yes
259,444a8c82-4c3f-4304-9005-f2c9f868f76a,M,21,south_asian,23/03/2018,23/03/2018,5,4,5,5,9,4,2,2,3,7,5,5,Asian Pakistani,no,,90,3,5,4,2,6,1,burglary,absent,1,absent,no,reject,burglary,south_asian,south_asian,ownRace,interactive,yes,yes,yes
259,444a8c82-4c3f-4304-9005-f2c9f868f76a,M,21,south_asian,23/03/2018,23/03/2018,6,4,5,5,9,4,2,2,3,7,5,5,Asian Pakistani,no,,100,1,3,4,2,5,6,car,absent,1,absent,no,reject,car,caucasian,south_asian,otherRace,interactive,yes,yes,yes
259,444a8c82-4c3f-4304-9005-f2c9f868f76a,M,21,south_asian,23/03/2018,23/03/2018,7,4,5,5,9,4,2,2,3,7,5,5,Asian Pakistani,no,,100,1,5,4,6,2,3,car,absent,1,absent,no,reject,car,south_asian,south_asian,ownRace,interactive,yes,yes,yes
259,444a8c82-4c3f-4304-9005-f2c9f868f76a,M,21,south_asian,23/03/2018,23/03/2018,8,4,5,5,9,4,2,2,3,7,5,5,Asian Pakistani,yes,5,100,3,5,2,4,6,1,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,south_asian,otherRace,interactive,yes,yes,yes
260,609121aa-e9b6-4a8f-a9f5-02dd6a28c7d6,F,18,south_asian,26/03/2018,26/03/2018,1,5,3,1,2,1,0,0,5,8,5,5,Asian Pakistani,yes,1,50,3,1,6,4,2,5,burglary,3,0,present,no,foil,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
260,609121aa-e9b6-4a8f-a9f5-02dd6a28c7d6,F,18,south_asian,26/03/2018,26/03/2018,2,5,3,1,2,1,0,0,5,8,5,5,Asian Pakistani,yes,1,100,6,5,2,3,1,4,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,static,yes,yes,yes
260,609121aa-e9b6-4a8f-a9f5-02dd6a28c7d6,F,18,south_asian,26/03/2018,26/03/2018,3,5,3,1,2,1,0,0,5,8,5,5,Asian Pakistani,no,,50,1,5,2,4,6,3,laptop,absent,0,absent,yes,reject,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
260,609121aa-e9b6-4a8f-a9f5-02dd6a28c7d6,F,18,south_asian,26/03/2018,26/03/2018,4,5,3,1,2,1,0,0,5,8,5,5,Asian Pakistani,no,,80,4,2,5,3,1,6,burglary,absent,1,absent,no,reject,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
260,609121aa-e9b6-4a8f-a9f5-02dd6a28c7d6,F,18,south_asian,26/03/2018,26/03/2018,5,5,3,1,2,1,0,0,5,8,5,5,Asian Pakistani,yes,1,100,6,5,3,4,2,1,car,6,1,present,yes,perpetrator,car,south_asian,south_asian,ownRace,static,yes,yes,yes
260,609121aa-e9b6-4a8f-a9f5-02dd6a28c7d6,F,18,south_asian,26/03/2018,26/03/2018,6,5,3,1,2,1,0,0,5,8,5,5,Asian Pakistani,no,,100,5,6,2,4,3,1,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
260,609121aa-e9b6-4a8f-a9f5-02dd6a28c7d6,F,18,south_asian,26/03/2018,26/03/2018,7,5,3,1,2,1,0,0,5,8,5,5,Asian Pakistani,yes,1,40,5,4,1,6,3,2,drinkspiking,5,0,present,no,foil,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
260,609121aa-e9b6-4a8f-a9f5-02dd6a28c7d6,F,18,south_asian,26/03/2018,26/03/2018,8,5,3,1,2,1,0,0,5,8,5,5,Asian Pakistani,no,,50,2,4,1,6,3,5,laptop,absent,0,absent,yes,reject,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
261,63e265a2-b480-4d9b-b4ec-ea7d438cd227,F,21,caucasian,26/03/2018,26/03/2018,1,7,9,3,9,9,3,0,4,2,1,1,Mixed White &amp; Asian,no,,60,4,6,3,2,1,5,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,interactive,yes,yes,yes
261,63e265a2-b480-4d9b-b4ec-ea7d438cd227,F,21,caucasian,26/03/2018,26/03/2018,2,7,9,3,9,9,3,0,4,2,1,1,Mixed White &amp; Asian,yes,1,60,1,6,3,5,2,4,drinkspiking,1,0,present,yes,foil,drinkspiking,south_asian,caucasian,otherRace,interactive,yes,yes,yes
261,63e265a2-b480-4d9b-b4ec-ea7d438cd227,F,21,caucasian,26/03/2018,26/03/2018,3,7,9,3,9,9,3,0,4,2,1,1,Mixed White &amp; Asian,yes,5,90,3,2,4,5,6,1,laptop,6,1,present,yes,perpetrator,laptop,south_asian,caucasian,otherRace,interactive,yes,yes,yes
261,63e265a2-b480-4d9b-b4ec-ea7d438cd227,F,21,caucasian,26/03/2018,26/03/2018,4,7,9,3,9,9,3,0,4,2,1,1,Mixed White &amp; Asian,yes,2,60,5,6,4,1,3,2,laptop,6,1,present,yes,perpetrator,laptop,caucasian,caucasian,ownRace,interactive,yes,yes,yes
261,63e265a2-b480-4d9b-b4ec-ea7d438cd227,F,21,caucasian,26/03/2018,26/03/2018,5,7,9,3,9,9,3,0,4,2,1,1,Mixed White &amp; Asian,no,,30,5,2,3,1,4,6,drinkspiking,absent,0,absent,yes,reject,drinkspiking,caucasian,caucasian,ownRace,interactive,yes,yes,yes
261,63e265a2-b480-4d9b-b4ec-ea7d438cd227,F,21,caucasian,26/03/2018,26/03/2018,6,7,9,3,9,9,3,0,4,2,1,1,Mixed White &amp; Asian,yes,1,70,5,3,6,1,4,2,car,5,0,present,no,foil,car,south_asian,caucasian,otherRace,interactive,yes,yes,yes
261,63e265a2-b480-4d9b-b4ec-ea7d438cd227,F,21,caucasian,26/03/2018,26/03/2018,7,7,9,3,9,9,3,0,4,2,1,1,Mixed White &amp; Asian,no,,100,4,1,6,3,5,2,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,interactive,yes,yes,yes
261,63e265a2-b480-4d9b-b4ec-ea7d438cd227,F,21,caucasian,26/03/2018,26/03/2018,8,7,9,3,9,9,3,0,4,2,1,1,Mixed White &amp; Asian,no,,100,6,4,3,2,5,1,car,absent,1,absent,no,reject,car,caucasian,caucasian,ownRace,interactive,yes,yes,yes
262,c99921e0-bcb0-4b5d-a256-54ef683e228f,F,21,caucasian,26/03/2018,26/03/2018,1,2,4,1,5,4,0,0,3,1,5,5,White British,no,,60,3,2,5,1,6,4,car,absent,0,absent,yes,reject,car,caucasian,caucasian,ownRace,static,yes,yes,yes
262,c99921e0-bcb0-4b5d-a256-54ef683e228f,F,21,caucasian,26/03/2018,26/03/2018,2,2,4,1,5,4,0,0,3,1,5,5,White British,yes,2,50,4,3,5,6,1,2,drinkspiking,3,0,present,yes,foil,drinkspiking,south_asian,caucasian,otherRace,static,yes,yes,yes
262,c99921e0-bcb0-4b5d-a256-54ef683e228f,F,21,caucasian,26/03/2018,26/03/2018,3,2,4,1,5,4,0,0,3,1,5,5,White British,no,,100,6,1,4,2,5,3,burglary,absent,1,absent,no,reject,burglary,caucasian,caucasian,ownRace,static,yes,yes,yes
262,c99921e0-bcb0-4b5d-a256-54ef683e228f,F,21,caucasian,26/03/2018,26/03/2018,4,2,4,1,5,4,0,0,3,1,5,5,White British,yes,5,60,4,2,5,1,6,3,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,caucasian,ownRace,static,yes,yes,yes
262,c99921e0-bcb0-4b5d-a256-54ef683e228f,F,21,caucasian,26/03/2018,26/03/2018,5,2,4,1,5,4,0,0,3,1,5,5,White British,no,,80,1,6,5,4,3,2,laptop,absent,1,absent,no,reject,laptop,caucasian,caucasian,ownRace,static,yes,yes,yes
262,c99921e0-bcb0-4b5d-a256-54ef683e228f,F,21,caucasian,26/03/2018,26/03/2018,6,2,4,1,5,4,0,0,3,1,5,5,White British,no,,60,3,1,5,4,2,6,laptop,absent,1,absent,no,reject,laptop,south_asian,caucasian,otherRace,static,yes,yes,yes
262,c99921e0-bcb0-4b5d-a256-54ef683e228f,F,21,caucasian,26/03/2018,26/03/2018,7,2,4,1,5,4,0,0,3,1,5,5,White British,no,,50,6,2,3,4,1,5,burglary,absent,1,absent,no,reject,burglary,south_asian,caucasian,otherRace,static,yes,yes,yes
262,c99921e0-bcb0-4b5d-a256-54ef683e228f,F,21,caucasian,26/03/2018,26/03/2018,8,2,4,1,5,4,0,0,3,1,5,5,White British,no,,20,2,3,5,6,1,4,car,absent,0,absent,yes,reject,car,south_asian,caucasian,otherRace,static,yes,yes,yes
263,ccea4046-e4cc-48b8-8cfd-d746ae18b558,F,20,south_asian,26/03/2018,26/03/2018,1,0,0,0,2,0,1,0,5,8,5,5,Asian Bangladeshi,no,,80,6,3,2,1,5,4,drinkspiking,absent,0,absent,yes,reject,drinkspiking,caucasian,south_asian,otherRace,interactive,yes,yes,yes
263,ccea4046-e4cc-48b8-8cfd-d746ae18b558,F,20,south_asian,26/03/2018,26/03/2018,2,0,0,0,2,0,1,0,5,8,5,5,Asian Bangladeshi,yes,2,70,2,6,4,3,5,1,burglary,6,1,present,yes,perpetrator,burglary,caucasian,south_asian,otherRace,interactive,yes,yes,yes
263,ccea4046-e4cc-48b8-8cfd-d746ae18b558,F,20,south_asian,26/03/2018,26/03/2018,3,0,0,0,2,0,1,0,5,8,5,5,Asian Bangladeshi,no,,100,2,4,3,6,1,5,car,absent,1,absent,no,reject,car,caucasian,south_asian,otherRace,interactive,yes,yes,yes
263,ccea4046-e4cc-48b8-8cfd-d746ae18b558,F,20,south_asian,26/03/2018,26/03/2018,4,0,0,0,2,0,1,0,5,8,5,5,Asian Bangladeshi,no,,100,2,3,4,6,5,1,laptop,absent,1,absent,no,reject,laptop,caucasian,south_asian,otherRace,interactive,yes,yes,yes
263,ccea4046-e4cc-48b8-8cfd-d746ae18b558,F,20,south_asian,26/03/2018,26/03/2018,5,0,0,0,2,0,1,0,5,8,5,5,Asian Bangladeshi,no,,100,2,6,5,3,1,4,drinkspiking,absent,0,absent,yes,reject,drinkspiking,south_asian,south_asian,ownRace,interactive,yes,yes,yes
263,ccea4046-e4cc-48b8-8cfd-d746ae18b558,F,20,south_asian,26/03/2018,26/03/2018,6,0,0,0,2,0,1,0,5,8,5,5,Asian Bangladeshi,yes,4,100,3,5,2,6,1,4,burglary,6,1,present,yes,perpetrator,burglary,south_asian,south_asian,ownRace,interactive,yes,yes,yes
263,ccea4046-e4cc-48b8-8cfd-d746ae18b558,F,20,south_asian,26/03/2018,26/03/2018,7,0,0,0,2,0,1,0,5,8,5,5,Asian Bangladeshi,no,,100,6,1,3,5,2,4,laptop,absent,1,absent,no,reject,laptop,south_asian,south_asian,ownRace,interactive,yes,yes,yes
263,ccea4046-e4cc-48b8-8cfd-d746ae18b558,F,20,south_asian,26/03/2018,26/03/2018,8,0,0,0,2,0,1,0,5,8,5,5,Asian Bangladeshi,no,,100,1,3,2,5,4,6,car,absent,1,absent,no,reject,car,south_asian,south_asian,ownRace,interactive,yes,yes,yes
264,a49fcb0b-2ba6-453e-844f-827a8e4543fe,F,22,south_asian,26/03/2018,26/03/2018,1,5,5,6,3,9,2,0,2,0,5,5,Asian Pakistani,yes,4,20,4,5,1,6,2,3,burglary,6,0,present,no,foil,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
264,a49fcb0b-2ba6-453e-844f-827a8e4543fe,F,22,south_asian,26/03/2018,26/03/2018,2,5,5,6,3,9,2,0,2,0,5,5,Asian Pakistani,yes,1,80,6,3,5,4,2,1,laptop,6,1,present,yes,perpetrator,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
264,a49fcb0b-2ba6-453e-844f-827a8e4543fe,F,22,south_asian,26/03/2018,26/03/2018,3,5,5,6,3,9,2,0,2,0,5,5,Asian Pakistani,yes,3,90,4,3,6,1,5,2,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
264,a49fcb0b-2ba6-453e-844f-827a8e4543fe,F,22,south_asian,26/03/2018,26/03/2018,4,5,5,6,3,9,2,0,2,0,5,5,Asian Pakistani,no,,90,2,3,5,4,6,1,burglary,absent,1,absent,no,reject,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
264,a49fcb0b-2ba6-453e-844f-827a8e4543fe,F,22,south_asian,26/03/2018,26/03/2018,5,5,5,6,3,9,2,0,2,0,5,5,Asian Pakistani,yes,3,10,4,1,6,5,3,2,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
264,a49fcb0b-2ba6-453e-844f-827a8e4543fe,F,22,south_asian,26/03/2018,26/03/2018,6,5,5,6,3,9,2,0,2,0,5,5,Asian Pakistani,yes,1,100,6,4,2,1,3,5,laptop,6,1,present,yes,perpetrator,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
264,a49fcb0b-2ba6-453e-844f-827a8e4543fe,F,22,south_asian,26/03/2018,26/03/2018,7,5,5,6,3,9,2,0,2,0,5,5,Asian Pakistani,no,,100,1,2,3,6,5,4,car,absent,1,absent,no,reject,car,caucasian,south_asian,otherRace,static,yes,yes,yes
264,a49fcb0b-2ba6-453e-844f-827a8e4543fe,F,22,south_asian,26/03/2018,26/03/2018,8,5,5,6,3,9,2,0,2,0,5,5,Asian Pakistani,no,,70,1,5,4,6,3,2,car,absent,1,absent,no,reject,car,south_asian,south_asian,ownRace,static,yes,yes,yes
267,64128b40-44fa-42b1-9c76-66a480def435,F,20,south_asian,27/03/2018,27/03/2018,1,8,6,9,9,8,7,3,7,8,5,5,Asian Indian,no,,70,3,2,5,4,6,1,car,absent,1,absent,no,reject,car,south_asian,south_asian,ownRace,static,yes,yes,yes
267,64128b40-44fa-42b1-9c76-66a480def435,F,20,south_asian,27/03/2018,27/03/2018,2,8,6,9,9,8,7,3,7,8,5,5,Asian Indian,yes,3,70,1,2,6,5,3,4,laptop,6,1,present,yes,perpetrator,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
267,64128b40-44fa-42b1-9c76-66a480def435,F,20,south_asian,27/03/2018,27/03/2018,3,8,6,9,9,8,7,3,7,8,5,5,Asian Indian,yes,3,60,3,6,5,1,2,4,drinkspiking,5,0,present,yes,foil,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
267,64128b40-44fa-42b1-9c76-66a480def435,F,20,south_asian,27/03/2018,27/03/2018,4,8,6,9,9,8,7,3,7,8,5,5,Asian Indian,no,,60,3,6,4,2,5,1,laptop,absent,0,absent,yes,reject,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
267,64128b40-44fa-42b1-9c76-66a480def435,F,20,south_asian,27/03/2018,27/03/2018,5,8,6,9,9,8,7,3,7,8,5,5,Asian Indian,no,,60,1,6,4,5,3,2,burglary,absent,1,absent,no,reject,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
267,64128b40-44fa-42b1-9c76-66a480def435,F,20,south_asian,27/03/2018,27/03/2018,6,8,6,9,9,8,7,3,7,8,5,5,Asian Indian,no,,40,4,5,6,2,1,3,drinkspiking,absent,0,absent,yes,reject,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
267,64128b40-44fa-42b1-9c76-66a480def435,F,20,south_asian,27/03/2018,27/03/2018,7,8,6,9,9,8,7,3,7,8,5,5,Asian Indian,no,,70,4,5,3,1,2,6,burglary,absent,1,absent,no,reject,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
267,64128b40-44fa-42b1-9c76-66a480def435,F,20,south_asian,27/03/2018,27/03/2018,8,8,6,9,9,8,7,3,7,8,5,5,Asian Indian,yes,1,40,3,4,2,6,1,5,car,3,0,present,no,foil,car,caucasian,south_asian,otherRace,static,yes,yes,yes
269,d9001863-4099-42eb-aa79-4b893f95265f,F,22,south_asian,28/03/2018,28/03/2018,1,9,3,8,9,9,1,0,2,7,5,5,Asian Bangladeshi,no,,90,5,4,2,3,6,1,money,absent,0,absent,yes,reject,burglary,caucasian,south_asian,otherRace,static,no,yes,yes
269,d9001863-4099-42eb-aa79-4b893f95265f,F,22,south_asian,28/03/2018,28/03/2018,2,9,3,8,9,9,1,0,2,7,5,5,Asian Bangladeshi,no,,90,1,4,6,3,5,2,car,absent,1,absent,no,reject,car,caucasian,south_asian,otherRace,static,yes,yes,yes
269,d9001863-4099-42eb-aa79-4b893f95265f,F,22,south_asian,28/03/2018,28/03/2018,3,9,3,8,9,9,1,0,2,7,5,5,Asian Bangladeshi,yes,2,100,4,2,6,5,1,3,car,2,0,present,no,foil,car,south_asian,south_asian,ownRace,static,yes,yes,yes
269,d9001863-4099-42eb-aa79-4b893f95265f,F,22,south_asian,28/03/2018,28/03/2018,4,9,3,8,9,9,1,0,2,7,5,5,Asian Bangladeshi,yes,1,100,6,2,5,3,1,4,laptop,6,1,present,yes,perpetrator,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
269,d9001863-4099-42eb-aa79-4b893f95265f,F,22,south_asian,28/03/2018,28/03/2018,5,9,3,8,9,9,1,0,2,7,5,5,Asian Bangladeshi,yes,2,70,5,2,3,6,4,1,burglary,2,0,present,yes,foil,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
269,d9001863-4099-42eb-aa79-4b893f95265f,F,22,south_asian,28/03/2018,28/03/2018,6,9,3,8,9,9,1,0,2,7,5,5,Asian Bangladeshi,yes,4,90,5,2,1,6,3,4,laptop,6,1,present,yes,perpetrator,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
269,d9001863-4099-42eb-aa79-4b893f95265f,F,22,south_asian,28/03/2018,28/03/2018,7,9,3,8,9,9,1,0,2,7,5,5,Asian Bangladeshi,no,,90,6,5,4,2,3,1,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
269,d9001863-4099-42eb-aa79-4b893f95265f,F,22,south_asian,28/03/2018,28/03/2018,8,9,3,8,9,9,1,0,2,7,5,5,Asian Bangladeshi,yes,3,50,3,6,2,4,1,5,drinkspiking,2,0,present,no,foil,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
270,aa11e4ec-dc5c-42fe-b7d0-c96d6fa0a1ef,M,30,south_asian,29/03/2018,29/03/2018,1,0,0,0,9,2,3,0,4,9,5,4,Asian Pakistani,no,,90,4,1,5,2,3,6,laptop,absent,1,absent,no,reject,laptop,south_asian,south_asian,ownRace,interactive,yes,yes,yes
270,aa11e4ec-dc5c-42fe-b7d0-c96d6fa0a1ef,M,30,south_asian,29/03/2018,29/03/2018,2,0,0,0,9,2,3,0,4,9,5,4,Asian Pakistani,no,,70,3,1,6,2,5,4,laptop,absent,1,absent,no,reject,laptop,caucasian,south_asian,otherRace,interactive,yes,yes,yes
270,aa11e4ec-dc5c-42fe-b7d0-c96d6fa0a1ef,M,30,south_asian,29/03/2018,29/03/2018,3,0,0,0,9,2,3,0,4,9,5,4,Asian Pakistani,no,,90,3,2,4,1,5,6,drinkspiking,absent,1,absent,no,reject,drinkspiking,caucasian,south_asian,otherRace,interactive,yes,yes,yes
270,aa11e4ec-dc5c-42fe-b7d0-c96d6fa0a1ef,M,30,south_asian,29/03/2018,29/03/2018,4,0,0,0,9,2,3,0,4,9,5,4,Asian Pakistani,yes,2,100,2,6,3,5,1,4,car,6,1,present,yes,perpetrator,car,south_asian,south_asian,ownRace,interactive,yes,yes,yes
270,aa11e4ec-dc5c-42fe-b7d0-c96d6fa0a1ef,M,30,south_asian,29/03/2018,29/03/2018,5,0,0,0,9,2,3,0,4,9,5,4,Asian Pakistani,no,,90,2,4,5,3,6,1,drinkspiking,absent,1,absent,no,reject,drinkspiking,south_asian,south_asian,ownRace,interactive,yes,yes,yes
270,aa11e4ec-dc5c-42fe-b7d0-c96d6fa0a1ef,M,30,south_asian,29/03/2018,29/03/2018,6,0,0,0,9,2,3,0,4,9,5,4,Asian Pakistani,yes,5,90,3,2,5,4,6,1,burglary,6,1,present,yes,perpetrator,burglary,caucasian,south_asian,otherRace,interactive,yes,yes,yes
270,aa11e4ec-dc5c-42fe-b7d0-c96d6fa0a1ef,M,30,south_asian,29/03/2018,29/03/2018,7,0,0,0,9,2,3,0,4,9,5,4,Asian Pakistani,yes,4,50,2,3,4,6,1,5,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,interactive,yes,yes,yes
270,aa11e4ec-dc5c-42fe-b7d0-c96d6fa0a1ef,M,30,south_asian,29/03/2018,29/03/2018,8,0,0,0,9,2,3,0,4,9,5,4,Asian Pakistani,yes,5,100,5,1,2,4,6,3,burglary,6,1,present,yes,perpetrator,burglary,south_asian,south_asian,ownRace,interactive,yes,yes,yes
274,70c8bd40-628d-4c9e-8273-8189b9518800,F,18,south_asian,13/04/2018,13/04/2018,1,0,0,9,7,4,0,0,0,8,4,4,Asian Indian,yes,3,60,3,2,4,5,1,6,laptop,4,0,present,no,foil,laptop,caucasian,south_asian,otherRace,static,yes,yes,yes
274,70c8bd40-628d-4c9e-8273-8189b9518800,F,18,south_asian,13/04/2018,13/04/2018,2,0,0,9,7,4,0,0,0,8,4,4,Asian Indian,yes,5,100,1,3,2,4,6,5,car,6,1,present,yes,perpetrator,car,caucasian,south_asian,otherRace,static,yes,yes,yes
274,70c8bd40-628d-4c9e-8273-8189b9518800,F,18,south_asian,13/04/2018,13/04/2018,3,0,0,9,7,4,0,0,0,8,4,4,Asian Indian,yes,5,60,2,1,4,5,3,6,burglary,3,0,present,no,foil,burglary,south_asian,south_asian,ownRace,static,yes,yes,yes
274,70c8bd40-628d-4c9e-8273-8189b9518800,F,18,south_asian,13/04/2018,13/04/2018,4,0,0,9,7,4,0,0,0,8,4,4,Asian Indian,yes,5,100,1,5,2,3,6,4,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,caucasian,south_asian,otherRace,static,yes,yes,yes
274,70c8bd40-628d-4c9e-8273-8189b9518800,F,18,south_asian,13/04/2018,13/04/2018,5,0,0,9,7,4,0,0,0,8,4,4,Asian Indian,no,,60,3,5,4,2,6,1,laptop,absent,1,absent,no,reject,laptop,south_asian,south_asian,ownRace,static,yes,yes,yes
274,70c8bd40-628d-4c9e-8273-8189b9518800,F,18,south_asian,13/04/2018,13/04/2018,6,0,0,9,7,4,0,0,0,8,4,4,Asian Indian,no,,100,6,3,2,4,1,5,burglary,absent,1,absent,no,reject,burglary,caucasian,south_asian,otherRace,static,yes,yes,yes
274,70c8bd40-628d-4c9e-8273-8189b9518800,F,18,south_asian,13/04/2018,13/04/2018,7,0,0,9,7,4,0,0,0,8,4,4,Asian Indian,yes,5,90,4,3,2,1,6,5,drinkspiking,6,1,present,yes,perpetrator,drinkspiking,south_asian,south_asian,ownRace,static,yes,yes,yes
274,70c8bd40-628d-4c9e-8273-8189b9518800,F,18,south_asian,13/04/2018,13/04/2018,8,0,0,9,7,4,0,0,0,8,4,4,Asian Indian,yes,2,100,2,6,3,4,1,5,car,6,1,present,yes,perpetrator,car,south_asian,south_asian,ownRace,static,yes,yes,yes
